,Market and Exchange Names,As of Date in Form YYMMDD,As of Date in Form YYYY-MM-DD,CFTC Contract Market Code,CFTC Market Code in Initials,CFTC Region Code,CFTC Commodity Code,Open Interest (All),Noncommercial Positions-Long (All),Noncommercial Positions-Short (All),Noncommercial Positions-Spreading (All),Commercial Positions-Long (All),Commercial Positions-Short (All), Total Reportable Positions-Long (All),Total Reportable Positions-Short (All),Nonreportable Positions-Long (All),Nonreportable Positions-Short (All),Open Interest (Old),Noncommercial Positions-Long (Old),Noncommercial Positions-Short (Old),Noncommercial Positions-Spreading (Old),Commercial Positions-Long (Old),Commercial Positions-Short (Old),Total Reportable Positions-Long (Old),Total Reportable Positions-Short (Old),Nonreportable Positions-Long (Old),Nonreportable Positions-Short (Old),Open Interest (Other),Noncommercial Positions-Long (Other),Noncommercial Positions-Short (Other),Noncommercial Positions-Spreading (Other),Commercial Positions-Long (Other),Commercial Positions-Short (Other),Total Reportable Positions-Long (Other),Total Reportable Positions-Short (Other),Nonreportable Positions-Long (Other),Nonreportable Positions-Short (Other),Change in Open Interest (All),Change in Noncommercial-Long (All),Change in Noncommercial-Short (All),Change in Noncommercial-Spreading (All),Change in Commercial-Long (All),Change in Commercial-Short (All),Change in Total Reportable-Long (All),Change in Total Reportable-Short (All),Change in Nonreportable-Long (All),Change in Nonreportable-Short (All),% of Open Interest (OI) (All),% of OI-Noncommercial-Long (All),% of OI-Noncommercial-Short (All),% of OI-Noncommercial-Spreading (All),% of OI-Commercial-Long (All),% of OI-Commercial-Short (All),% of OI-Total Reportable-Long (All),% of OI-Total Reportable-Short (All),% of OI-Nonreportable-Long (All),% of OI-Nonreportable-Short (All),% of Open Interest (OI)(Old),% of OI-Noncommercial-Long (Old),% of OI-Noncommercial-Short (Old),% of OI-Noncommercial-Spreading (Old),% of OI-Commercial-Long (Old),% of OI-Commercial-Short (Old),% of OI-Total Reportable-Long (Old),% of OI-Total Reportable-Short (Old),% of OI-Nonreportable-Long (Old),% of OI-Nonreportable-Short (Old),% of Open Interest (OI) (Other),% of OI-Noncommercial-Long (Other),% of OI-Noncommercial-Short (Other),% of OI-Noncommercial-Spreading (Other),% of OI-Commercial-Long (Other),% of OI-Commercial-Short (Other),% of OI-Total Reportable-Long (Other),% of OI-Total Reportable-Short (Other),% of OI-Nonreportable-Long (Other),% of OI-Nonreportable-Short (Other),Traders-Total (All),Traders-Noncommercial-Long (All),Traders-Noncommercial-Short (All),Traders-Noncommercial-Spreading (All),Traders-Commercial-Long (All),Traders-Commercial-Short (All),Traders-Total Reportable-Long (All),Traders-Total Reportable-Short (All),Traders-Total (Old),Traders-Noncommercial-Long (Old),Traders-Noncommercial-Short (Old),Traders-Noncommercial-Spreading (Old),Traders-Commercial-Long (Old),Traders-Commercial-Short (Old),Traders-Total Reportable-Long (Old),Traders-Total Reportable-Short (Old),Traders-Total (Other),Traders-Noncommercial-Long (Other),Traders-Noncommercial-Short (Other),Traders-Noncommercial-Spreading (Other),Traders-Commercial-Long (Other),Traders-Commercial-Short (Other),Traders-Total Reportable-Long (Other),Traders-Total Reportable-Short (Other),Concentration-Gross LT = 4 TDR-Long (All),Concentration-Gross LT =4 TDR-Short (All),Concentration-Gross LT =8 TDR-Long (All),Concentration-Gross LT =8 TDR-Short (All),Concentration-Net LT =4 TDR-Long (All),Concentration-Net LT =4 TDR-Short (All),Concentration-Net LT =8 TDR-Long (All),Concentration-Net LT =8 TDR-Short (All),Concentration-Gross LT =4 TDR-Long (Old),Concentration-Gross LT =4 TDR-Short (Old),Concentration-Gross LT =8 TDR-Long (Old),Concentration-Gross LT =8 TDR-Short (Old),Concentration-Net LT =4 TDR-Long (Old),Concentration-Net LT =4 TDR-Short (Old),Concentration-Net LT =8 TDR-Long (Old),Concentration-Net LT =8 TDR-Short (Old),Concentration-Gross LT =4 TDR-Long (Other),Concentration-Gross LT =4 TDR-Short(Other),Concentration-Gross LT =8 TDR-Long (Other),Concentration-Gross LT =8 TDR-Short(Other),Concentration-Net LT =4 TDR-Long (Other),Concentration-Net LT =4 TDR-Short (Other),Concentration-Net LT =8 TDR-Long (Other),Concentration-Net LT =8 TDR-Short (Other),Contract Units,CFTC Contract Market Code (Quotes),CFTC Market Code in Initials (Quotes),CFTC Commodity Code (Quotes)
108743,MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,60221,2006-02-21,095741,CME,0,95,119303,69966,5263,574,41502,110589,112042,116426,7261,2877,119303,69966,5263,574,41502,110589,112042,116426,7261,2877,0,0,0,0,0,0,0,0,0,0,    -795,    -497,    1276,     185,    -211,   -1961,    -523,    -500,    -272,    -295,100.0,58.6,4.4,0.5,34.8,92.7,93.9,97.6,6.1,2.4,100.0,58.6,4.4,0.5,34.8,92.7,93.9,97.6,6.1,2.4,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97,61,10,3,18,15,81,27,97,61,10,3,18,15,81,27,0,0,0,0,0,0,0,0,35.7,69.4,52.2,88.0,29.6,51.1,41.2,67.8,35.7,69.4,52.2,88.0,29.6,51.1,41.2,67.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 500,000 MEXICAN PESOS)",095741,CME,95
108744,MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,60214,2006-02-14,095741,CME,0,95,120098,70463,3987,389,41713,112550,112565,116926,7533,3172,120098,70463,3987,389,41713,112550,112565,116926,7533,3172,0,0,0,0,0,0,0,0,0,0,    2475,    2866,   -2637,      -6,    -114,    5425,    2746,    2782,    -271,    -307,100.0,58.7,3.3,0.3,34.7,93.7,93.7,97.4,6.3,2.6,100.0,58.7,3.3,0.3,34.7,93.7,93.7,97.4,6.3,2.6,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92,60,7,2,17,15,77,24,92,60,7,2,17,15,77,24,0,0,0,0,0,0,0,0,34.1,70.2,51.7,88.2,29.3,51.4,39.8,67.3,34.1,70.2,51.7,88.2,29.3,51.4,39.8,67.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 500,000 MEXICAN PESOS)",095741,CME,95
108745,MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,60207,2006-02-07,095741,CME,0,95,117623,67597,6624,395,41827,107125,109819,114144,7804,3479,117623,67597,6624,395,41827,107125,109819,114144,7804,3479,0,0,0,0,0,0,0,0,0,0,     -17,   -2280,    2845,       1,    1961,   -3166,    -318,    -320,     301,     303,100.0,57.5,5.6,0.3,35.6,91.1,93.4,97.0,6.6,3.0,100.0,57.5,5.6,0.3,35.6,91.1,93.4,97.0,6.6,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90,58,9,2,15,15,74,25,90,58,9,2,15,15,74,25,0,0,0,0,0,0,0,0,34.7,70.9,52.5,86.7,29.9,51.3,40.2,65.3,34.7,70.9,52.5,86.7,29.9,51.3,40.2,65.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 500,000 MEXICAN PESOS)",095741,CME,95
108768,MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,50830,2005-08-30,095741,CME,0,95,70597,39671,4907,481,27610,58411,67762,63799,2835,6798,70597,39671,4907,481,27610,58411,67762,63799,2835,6798,0,0,0,0,0,0,0,0,0,0,  -10664,  -14908,   -4372,      75,    8073,   -6055,   -6760,  -10352,   -3904,    -312,100.0,56.2,7.0,0.7,39.1,82.7,96.0,90.4,4.0,9.6,100.0,56.2,7.0,0.7,39.1,82.7,96.0,90.4,4.0,9.6,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74,34,15,2,16,14,52,29,74,34,15,2,16,14,52,29,0,0,0,0,0,0,0,0,34.0,71.5,54.2,82.4,33.6,71.1,53.4,81.6,34.0,71.5,54.2,82.4,33.6,71.1,53.4,81.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 500,000 MEXICAN PESOS)",095741,CME,95
108767,MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,50906,2005-09-06,095741,CME,0,95,75752,45022,1944,655,26283,66784,71960,69383,3792,6369,75752,45022,1944,655,26283,66784,71960,69383,3792,6369,0,0,0,0,0,0,0,0,0,0,    5155,    5351,   -2963,     174,   -1327,    8373,    4198,    5584,     957,    -429,100.0,59.4,2.6,0.9,34.7,88.2,95.0,91.6,5.0,8.4,100.0,59.4,2.6,0.9,34.7,88.2,95.0,91.6,5.0,8.4,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81,43,9,5,19,16,64,28,81,43,9,5,19,16,64,28,0,0,0,0,0,0,0,0,30.1,68.4,47.9,81.5,30.1,65.5,47.3,78.1,30.1,68.4,47.9,81.5,30.1,65.5,47.3,78.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 500,000 MEXICAN PESOS)",095741,CME,95
108766,MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,50913,2005-09-13,095741,CME,0,95,88343,45010,5404,1513,34180,73557,80703,80474,7640,7869,88343,45010,5404,1513,34180,73557,80703,80474,7640,7869,0,0,0,0,0,0,0,0,0,0,   12591,     -12,    3460,     858,    7897,    6773,    8743,   11091,    3848,    1500,100.0,50.9,6.1,1.7,38.7,83.3,91.4,91.1,8.6,8.9,100.0,50.9,6.1,1.7,38.7,83.3,91.4,91.1,8.6,8.9,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81,42,9,8,21,18,68,31,81,42,9,8,21,18,68,31,0,0,0,0,0,0,0,0,30.2,65.8,49.7,81.7,29.0,57.1,46.6,73.0,30.2,65.8,49.7,81.7,29.0,57.1,46.6,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 500,000 MEXICAN PESOS)",095741,CME,95
108765,MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,50920,2005-09-20,095741,CME,0,95,74609,39820,4517,127,28981,63710,68928,68354,5681,6255,74609,39820,4517,127,28981,63710,68928,68354,5681,6255,0,0,0,0,0,0,0,0,0,0,  -13734,   -5190,    -887,   -1386,   -5199,   -9847,  -11775,  -12120,   -1959,   -1614,100.0,53.4,6.1,0.2,38.8,85.4,92.4,91.6,7.6,8.4,100.0,53.4,6.1,0.2,38.8,85.4,92.4,91.6,7.6,8.4,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75,40,7,1,14,17,55,24,75,40,7,1,14,17,55,24,0,0,0,0,0,0,0,0,34.4,76.8,53.6,85.3,34.1,76.8,53.3,85.3,34.4,76.8,53.6,85.3,34.1,76.8,53.3,85.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 500,000 MEXICAN PESOS)",095741,CME,95
108764,MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,50927,2005-09-27,095741,CME,0,95,79975,40077,7415,53,34851,66808,74981,74276,4994,5699,79975,40077,7415,53,34851,66808,74981,74276,4994,5699,0,0,0,0,0,0,0,0,0,0,    5366,     257,    2898,     -74,    5870,    3098,    6053,    5922,    -687,    -556,100.0,50.1,9.3,0.1,43.6,83.5,93.8,92.9,6.2,7.1,100.0,50.1,9.3,0.1,43.6,83.5,93.8,92.9,6.2,7.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78,40,9,1,14,18,55,27,78,40,9,1,14,18,55,27,0,0,0,0,0,0,0,0,37.6,75.5,53.7,85.4,37.3,75.5,53.4,85.4,37.6,75.5,53.7,85.4,37.3,75.5,53.4,85.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 500,000 MEXICAN PESOS)",095741,CME,95
108763,MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,51004,2005-10-04,095741,CME,0,95,81286,60168,3894,0,14360,72660,74528,76554,6758,4732,81286,60168,3894,0,14360,72660,74528,76554,6758,4732,0,0,0,0,0,0,0,0,0,0,    1311,   20091,   -3521,     -53,  -20491,    5852,    -453,    2278,    1764,    -967,100.0,74.0,4.8,0.0,17.7,89.4,91.7,94.2,8.3,5.8,100.0,74.0,4.8,0.0,17.7,89.4,91.7,94.2,8.3,5.8,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91,53,8,0,16,17,69,25,91,53,8,0,16,17,69,25,0,0,0,0,0,0,0,0,30.6,73.7,51.0,86.1,30.6,73.7,51.0,86.1,30.6,73.7,51.0,86.1,30.6,73.7,51.0,86.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 500,000 MEXICAN PESOS)",095741,CME,95
108762,MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,51011,2005-10-11,095741,CME,0,95,75577,53443,5509,55,15032,63855,68530,69419,7047,6158,75577,53443,5509,55,15032,63855,68530,69419,7047,6158,0,0,0,0,0,0,0,0,0,0,   -5709,   -6725,    1615,      55,     672,   -8805,   -5998,   -7135,     289,    1426,100.0,70.7,7.3,0.1,19.9,84.5,90.7,91.9,9.3,8.1,100.0,70.7,7.3,0.1,19.9,84.5,90.7,91.9,9.3,8.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86,48,8,1,18,15,66,24,86,48,8,1,18,15,66,24,0,0,0,0,0,0,0,0,31.9,72.5,50.8,84.0,31.9,72.5,50.8,83.9,31.9,72.5,50.8,84.0,31.9,72.5,50.8,83.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 500,000 MEXICAN PESOS)",095741,CME,95
108761,MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,51018,2005-10-18,095741,CME,0,95,63100,26899,6589,0,30411,50441,57310,57030,5790,6070,63100,26899,6589,0,30411,50441,57310,57030,5790,6070,0,0,0,0,0,0,0,0,0,0,  -12477,  -26544,    1080,     -55,   15379,  -13414,  -11220,  -12389,   -1257,     -88,100.0,42.6,10.4,0.0,48.2,79.9,90.8,90.4,9.2,9.6,100.0,42.6,10.4,0.0,48.2,79.9,90.8,90.4,9.2,9.6,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79,36,14,0,16,15,52,29,79,36,14,0,16,15,52,29,0,0,0,0,0,0,0,0,32.6,72.9,50.4,82.6,32.2,72.9,50.0,82.6,32.6,72.9,50.4,82.6,32.2,72.9,50.0,82.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 500,000 MEXICAN PESOS)",095741,CME,95
108760,MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,51025,2005-10-25,095741,CME,0,95,64329,26719,12048,20,31075,46847,57814,58915,6515,5414,64329,26719,12048,20,31075,46847,57814,58915,6515,5414,0,0,0,0,0,0,0,0,0,0,    1229,    -180,    5459,      20,     664,   -3594,     504,    1885,     725,    -656,100.0,41.5,18.7,0.0,48.3,72.8,89.9,91.6,10.1,8.4,100.0,41.5,18.7,0.0,48.3,72.8,89.9,91.6,10.1,8.4,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80,35,18,1,13,16,49,34,80,35,18,1,13,16,49,34,0,0,0,0,0,0,0,0,35.6,62.6,53.7,77.2,35.2,62.6,53.3,77.2,35.6,62.6,53.7,77.2,35.2,62.6,53.3,77.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 500,000 MEXICAN PESOS)",095741,CME,95
108759,MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,51101,2005-11-01,095741,CME,0,95,69890,49052,5131,0,14604,60275,63656,65406,6234,4484,69890,49052,5131,0,14604,60275,63656,65406,6234,4484,0,0,0,0,0,0,0,0,0,0,    5561,   22333,   -6917,     -20,  -16471,   13428,    5842,    6491,    -281,    -930,100.0,70.2,7.3,0.0,20.9,86.2,91.1,93.6,8.9,6.4,100.0,70.2,7.3,0.0,20.9,86.2,91.1,93.6,8.9,6.4,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83,45,9,0,15,17,60,26,83,45,9,0,15,17,60,26,0,0,0,0,0,0,0,0,33.7,62.5,51.8,80.1,33.7,62.5,51.8,79.8,33.7,62.5,51.8,80.1,33.7,62.5,51.8,79.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 500,000 MEXICAN PESOS)",095741,CME,95
108758,MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,51108,2005-11-08,095741,CME,0,95,91692,67361,5207,0,17982,82968,85343,88175,6349,3517,91692,67361,5207,0,17982,82968,85343,88175,6349,3517,0,0,0,0,0,0,0,0,0,0,   21802,   18309,      76,       0,    3378,   22693,   21687,   22769,     115,    -967,100.0,73.5,5.7,0.0,19.6,90.5,93.1,96.2,6.9,3.8,100.0,73.5,5.7,0.0,19.6,90.5,93.1,96.2,6.9,3.8,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94,54,9,0,17,19,71,28,94,54,9,0,17,19,71,28,0,0,0,0,0,0,0,0,33.0,63.1,51.1,78.8,33.0,61.5,51.1,77.1,33.0,63.1,51.1,78.8,33.0,61.5,51.1,77.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 500,000 MEXICAN PESOS)",095741,CME,95
108757,MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,51115,2005-11-15,095741,CME,0,95,110276,84664,4827,0,18758,101832,103422,106659,6854,3617,110276,84664,4827,0,18758,101832,103422,106659,6854,3617,0,0,0,0,0,0,0,0,0,0,   18584,   17303,    -380,       0,     776,   18864,   18079,   18484,     505,     100,100.0,76.8,4.4,0.0,17.0,92.3,93.8,96.7,6.2,3.3,100.0,76.8,4.4,0.0,17.0,92.3,93.8,96.7,6.2,3.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,62,7,0,17,20,79,27,100,62,7,0,17,20,79,27,0,0,0,0,0,0,0,0,35.6,64.3,52.1,79.9,35.6,62.0,52.1,77.3,35.6,64.3,52.1,79.9,35.6,62.0,52.1,77.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 500,000 MEXICAN PESOS)",095741,CME,95
108756,MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,51122,2005-11-22,095741,CME,0,95,129683,91337,5043,129,31169,118752,122635,123924,7048,5759,129683,91337,5043,129,31169,118752,122635,123924,7048,5759,0,0,0,0,0,0,0,0,0,0,   19407,    6673,     216,     129,   12411,   16920,   19213,   17265,     194,    2142,100.0,70.4,3.9,0.1,24.0,91.6,94.6,95.6,5.4,4.4,100.0,70.4,3.9,0.1,24.0,91.6,94.6,95.6,5.4,4.4,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103,64,9,1,17,19,82,28,103,64,9,1,17,19,82,28,0,0,0,0,0,0,0,0,34.2,59.8,50.6,76.0,32.2,54.6,47.0,69.0,34.2,59.8,50.6,76.0,32.2,54.6,47.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 500,000 MEXICAN PESOS)",095741,CME,95
108755,MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,51129,2005-11-29,095741,CME,0,95,136925,89970,4250,965,38596,127620,129531,132835,7394,4090,136925,89970,4250,965,38596,127620,129531,132835,7394,4090,0,0,0,0,0,0,0,0,0,0,    7242,   -1367,    -793,     836,    7427,    8868,    6896,    8911,     346,   -1669,100.0,65.7,3.1,0.7,28.2,93.2,94.6,97.0,5.4,3.0,100.0,65.7,3.1,0.7,28.2,93.2,94.6,97.0,5.4,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106,66,10,3,17,19,84,31,106,66,10,3,17,19,84,31,0,0,0,0,0,0,0,0,35.3,63.0,53.5,79.5,32.0,54.9,45.9,67.8,35.3,63.0,53.5,79.5,32.0,54.9,45.9,67.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 500,000 MEXICAN PESOS)",095741,CME,95
108754,MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,51206,2005-12-06,095741,CME,0,95,136373,87749,5159,986,38295,125995,127030,132140,9343,4233,136373,87749,5159,986,38295,125995,127030,132140,9343,4233,0,0,0,0,0,0,0,0,0,0,    -552,   -2221,     909,      21,    -301,   -1625,   -2501,    -695,    1949,     143,100.0,64.3,3.8,0.7,28.1,92.4,93.1,96.9,6.9,3.1,100.0,64.3,3.8,0.7,28.1,92.4,93.1,96.9,6.9,3.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107,64,11,4,17,20,83,34,107,64,11,4,17,20,83,34,0,0,0,0,0,0,0,0,32.0,61.0,49.4,78.3,28.1,53.1,42.5,67.0,32.0,61.0,49.4,78.3,28.1,53.1,42.5,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 500,000 MEXICAN PESOS)",095741,CME,95
108753,MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,51213,2005-12-13,095741,CME,0,95,138274,73239,5649,1957,52301,125252,127497,132858,10777,5416,138274,73239,5649,1957,52301,125252,127497,132858,10777,5416,0,0,0,0,0,0,0,0,0,0,    1901,  -14510,     490,     971,   14006,    -743,     467,     718,    1434,    1183,100.0,53.0,4.1,1.4,37.8,90.6,92.2,96.1,7.8,3.9,100.0,53.0,4.1,1.4,37.8,90.6,92.2,96.1,7.8,3.9,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97,58,11,7,14,20,75,35,97,58,11,7,14,20,75,35,0,0,0,0,0,0,0,0,37.9,61.0,53.4,80.8,25.1,45.3,37.2,59.0,37.9,61.0,53.4,80.8,25.1,45.3,37.2,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 500,000 MEXICAN PESOS)",095741,CME,95
108752,MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,51220,2005-12-20,095741,CME,0,95,93855,42265,5976,372,45446,84142,88083,90490,5772,3365,93855,42265,5976,372,45446,84142,88083,90490,5772,3365,0,0,0,0,0,0,0,0,0,0,  -44419,  -30974,     327,   -1585,   -6855,  -41110,  -39414,  -42368,   -5005,   -2051,100.0,45.0,6.4,0.4,48.4,89.7,93.9,96.4,6.1,3.6,100.0,45.0,6.4,0.4,48.4,89.7,93.9,96.4,6.1,3.6,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75,42,10,2,14,14,56,26,75,42,10,2,14,14,56,26,0,0,0,0,0,0,0,0,31.3,71.1,50.8,84.5,22.2,53.6,38.7,61.5,31.3,71.1,50.8,84.5,22.2,53.6,38.7,61.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 500,000 MEXICAN PESOS)",095741,CME,95
108751,MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,51227,2005-12-27,095741,CME,0,95,91636,38295,7660,373,47237,79959,85905,87992,5731,3644,91636,38295,7660,373,47237,79959,85905,87992,5731,3644,0,0,0,0,0,0,0,0,0,0,   -2219,   -3970,    1684,       1,    1791,   -4183,   -2178,   -2498,     -41,     279,100.0,41.8,8.4,0.4,51.5,87.3,93.7,96.0,6.3,4.0,100.0,41.8,8.4,0.4,51.5,87.3,93.7,96.0,6.3,4.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76,39,12,2,17,14,57,27,76,39,12,2,17,14,57,27,0,0,0,0,0,0,0,0,31.6,71.9,52.1,85.4,22.8,53.9,40.5,62.6,31.6,71.9,52.1,85.4,22.8,53.9,40.5,62.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 500,000 MEXICAN PESOS)",095741,CME,95
108750,MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,60103,2006-01-03,095741,CME,0,95,91750,38380,2566,220,46691,86611,85291,89397,6459,2353,91750,38380,2566,220,46691,86611,85291,89397,6459,2353,0,0,0,0,0,0,0,0,0,0,     114,      85,   -5094,    -153,    -546,    6652,    -614,    1405,     728,   -1291,100.0,41.8,2.8,0.2,50.9,94.4,93.0,97.4,7.0,2.6,100.0,41.8,2.8,0.2,50.9,94.4,93.0,97.4,7.0,2.6,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76,43,8,1,16,14,59,23,76,43,8,1,16,14,59,23,0,0,0,0,0,0,0,0,31.4,76.4,51.2,90.4,22.1,53.8,37.5,64.9,31.4,76.4,51.2,90.4,22.1,53.8,37.5,64.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 500,000 MEXICAN PESOS)",095741,CME,95
108749,MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,60110,2006-01-10,095741,CME,0,95,96154,43411,3272,220,45706,90332,89337,93824,6817,2330,96154,43411,3272,220,45706,90332,89337,93824,6817,2330,0,0,0,0,0,0,0,0,0,0,    4404,    5031,     706,       0,    -985,    3721,    4046,    4427,     358,     -23,100.0,45.1,3.4,0.2,47.5,93.9,92.9,97.6,7.1,2.4,100.0,45.1,3.4,0.2,47.5,93.9,92.9,97.6,7.1,2.4,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79,44,9,1,18,15,62,25,79,44,9,1,18,15,62,25,0,0,0,0,0,0,0,0,30.4,75.3,51.4,90.1,22.8,54.4,39.4,65.3,30.4,75.3,51.4,90.1,22.8,54.4,39.4,65.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 500,000 MEXICAN PESOS)",095741,CME,95
108748,MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,60117,2006-01-17,095741,CME,0,95,99485,49051,4981,220,43354,91762,92625,96963,6860,2522,99485,49051,4981,220,43354,91762,92625,96963,6860,2522,0,0,0,0,0,0,0,0,0,0,    3331,    5640,    1709,       0,   -2352,    1430,    3288,    3139,      43,     192,100.0,49.3,5.0,0.2,43.6,92.2,93.1,97.5,6.9,2.5,100.0,49.3,5.0,0.2,43.6,92.2,93.1,97.5,6.9,2.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84,47,11,1,17,16,64,28,84,47,11,1,17,16,64,28,0,0,0,0,0,0,0,0,32.7,74.8,53.6,88.4,26.9,55.0,41.2,64.6,32.7,74.8,53.6,88.4,26.9,55.0,41.2,64.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 500,000 MEXICAN PESOS)",095741,CME,95
108747,MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,60124,2006-01-24,095741,CME,0,95,98608,48496,3939,383,43321,91867,92200,96189,6408,2419,98608,48496,3939,383,43321,91867,92200,96189,6408,2419,0,0,0,0,0,0,0,0,0,0,    -877,    -555,   -1042,     163,     -33,     105,    -425,    -774,    -452,    -103,100.0,49.2,4.0,0.4,43.9,93.2,93.5,97.5,6.5,2.5,100.0,49.2,4.0,0.4,43.9,93.2,93.5,97.5,6.5,2.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90,55,8,2,17,16,72,26,90,55,8,2,17,16,72,26,0,0,0,0,0,0,0,0,31.6,73.8,52.6,89.0,25.2,53.0,37.9,64.9,31.6,73.8,52.6,89.0,25.2,53.0,37.9,64.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 500,000 MEXICAN PESOS)",095741,CME,95
