,Market and Exchange Names,As of Date in Form YYMMDD,As of Date in Form YYYY-MM-DD,CFTC Contract Market Code,CFTC Market Code in Initials,CFTC Region Code,CFTC Commodity Code,Open Interest (All),Noncommercial Positions-Long (All),Noncommercial Positions-Short (All),Noncommercial Positions-Spreading (All),Commercial Positions-Long (All),Commercial Positions-Short (All), Total Reportable Positions-Long (All),Total Reportable Positions-Short (All),Nonreportable Positions-Long (All),Nonreportable Positions-Short (All),Open Interest (Old),Noncommercial Positions-Long (Old),Noncommercial Positions-Short (Old),Noncommercial Positions-Spreading (Old),Commercial Positions-Long (Old),Commercial Positions-Short (Old),Total Reportable Positions-Long (Old),Total Reportable Positions-Short (Old),Nonreportable Positions-Long (Old),Nonreportable Positions-Short (Old),Open Interest (Other),Noncommercial Positions-Long (Other),Noncommercial Positions-Short (Other),Noncommercial Positions-Spreading (Other),Commercial Positions-Long (Other),Commercial Positions-Short (Other),Total Reportable Positions-Long (Other),Total Reportable Positions-Short (Other),Nonreportable Positions-Long (Other),Nonreportable Positions-Short (Other),Change in Open Interest (All),Change in Noncommercial-Long (All),Change in Noncommercial-Short (All),Change in Noncommercial-Spreading (All),Change in Commercial-Long (All),Change in Commercial-Short (All),Change in Total Reportable-Long (All),Change in Total Reportable-Short (All),Change in Nonreportable-Long (All),Change in Nonreportable-Short (All),% of Open Interest (OI) (All),% of OI-Noncommercial-Long (All),% of OI-Noncommercial-Short (All),% of OI-Noncommercial-Spreading (All),% of OI-Commercial-Long (All),% of OI-Commercial-Short (All),% of OI-Total Reportable-Long (All),% of OI-Total Reportable-Short (All),% of OI-Nonreportable-Long (All),% of OI-Nonreportable-Short (All),% of Open Interest (OI)(Old),% of OI-Noncommercial-Long (Old),% of OI-Noncommercial-Short (Old),% of OI-Noncommercial-Spreading (Old),% of OI-Commercial-Long (Old),% of OI-Commercial-Short (Old),% of OI-Total Reportable-Long (Old),% of OI-Total Reportable-Short (Old),% of OI-Nonreportable-Long (Old),% of OI-Nonreportable-Short (Old),% of Open Interest (OI) (Other),% of OI-Noncommercial-Long (Other),% of OI-Noncommercial-Short (Other),% of OI-Noncommercial-Spreading (Other),% of OI-Commercial-Long (Other),% of OI-Commercial-Short (Other),% of OI-Total Reportable-Long (Other),% of OI-Total Reportable-Short (Other),% of OI-Nonreportable-Long (Other),% of OI-Nonreportable-Short (Other),Traders-Total (All),Traders-Noncommercial-Long (All),Traders-Noncommercial-Short (All),Traders-Noncommercial-Spreading (All),Traders-Commercial-Long (All),Traders-Commercial-Short (All),Traders-Total Reportable-Long (All),Traders-Total Reportable-Short (All),Traders-Total (Old),Traders-Noncommercial-Long (Old),Traders-Noncommercial-Short (Old),Traders-Noncommercial-Spreading (Old),Traders-Commercial-Long (Old),Traders-Commercial-Short (Old),Traders-Total Reportable-Long (Old),Traders-Total Reportable-Short (Old),Traders-Total (Other),Traders-Noncommercial-Long (Other),Traders-Noncommercial-Short (Other),Traders-Noncommercial-Spreading (Other),Traders-Commercial-Long (Other),Traders-Commercial-Short (Other),Traders-Total Reportable-Long (Other),Traders-Total Reportable-Short (Other),Concentration-Gross LT = 4 TDR-Long (All),Concentration-Gross LT =4 TDR-Short (All),Concentration-Gross LT =8 TDR-Long (All),Concentration-Gross LT =8 TDR-Short (All),Concentration-Net LT =4 TDR-Long (All),Concentration-Net LT =4 TDR-Short (All),Concentration-Net LT =8 TDR-Long (All),Concentration-Net LT =8 TDR-Short (All),Concentration-Gross LT =4 TDR-Long (Old),Concentration-Gross LT =4 TDR-Short (Old),Concentration-Gross LT =8 TDR-Long (Old),Concentration-Gross LT =8 TDR-Short (Old),Concentration-Net LT =4 TDR-Long (Old),Concentration-Net LT =4 TDR-Short (Old),Concentration-Net LT =8 TDR-Long (Old),Concentration-Net LT =8 TDR-Short (Old),Concentration-Gross LT =4 TDR-Long (Other),Concentration-Gross LT =4 TDR-Short(Other),Concentration-Gross LT =8 TDR-Long (Other),Concentration-Gross LT =8 TDR-Short(Other),Concentration-Net LT =4 TDR-Long (Other),Concentration-Net LT =4 TDR-Short (Other),Concentration-Net LT =8 TDR-Long (Other),Concentration-Net LT =8 TDR-Short (Other),Contract Units,CFTC Contract Market Code (Quotes),CFTC Market Code in Initials (Quotes),CFTC Commodity Code (Quotes)
114053,EURO FX - CHICAGO MERCANTILE EXCHANGE,80826,2008-08-26,099741,CME,0,99,154444,36026,69804,3328,72360,34980,111714,108112,42730,46332,154444,36026,69804,3328,72360,34980,111714,108112,42730,46332,0,0,0,0,0,0,0,0,0,0,     976,   -3932,    9482,    -332,   17074,    1191,   12810,   10341,  -11834,   -9365,100.0,23.3,45.2,2.2,46.9,22.6,72.3,70.0,27.7,30.0,100.0,23.3,45.2,2.2,46.9,22.6,72.3,70.0,27.7,30.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133,34,51,13,31,30,74,85,133,34,51,13,31,30,74,85,0,0,0,0,0,0,0,0,33.1,16.6,44.5,25.6,30.4,15.7,40.4,24.1,33.1,16.6,44.5,25.6,30.4,15.7,40.4,24.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF EUR 125,000)",099741,CME,99
114052,EURO FX - CHICAGO MERCANTILE EXCHANGE,80902,2008-09-02,099741,CME,0,99,163458,37997,76620,3701,81688,38194,123386,118515,40072,44943,163458,37997,76620,3701,81688,38194,123386,118515,40072,44943,0,0,0,0,0,0,0,0,0,0,    9014,    1971,    6816,     373,    9328,    3214,   11672,   10403,   -2658,   -1389,100.0,23.2,46.9,2.3,50.0,23.4,75.5,72.5,24.5,27.5,100.0,23.2,46.9,2.3,50.0,23.4,75.5,72.5,24.5,27.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138,38,51,14,33,32,82,86,138,38,51,14,33,32,82,86,0,0,0,0,0,0,0,0,35.4,18.8,46.6,29.2,31.0,17.3,41.3,26.4,35.4,18.8,46.6,29.2,31.0,17.3,41.3,26.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF EUR 125,000)",099741,CME,99
114051,EURO FX - CHICAGO MERCANTILE EXCHANGE,80909,2008-09-09,099741,CME,0,99,182828,35890,72322,4300,98579,62462,138769,139084,44059,43744,182828,35890,72322,4300,98579,62462,138769,139084,44059,43744,0,0,0,0,0,0,0,0,0,0,   19370,   -2107,   -4298,     599,   16891,   24268,   15383,   20569,    3987,   -1199,100.0,19.6,39.6,2.4,53.9,34.2,75.9,76.1,24.1,23.9,100.0,19.6,39.6,2.4,53.9,34.2,75.9,76.1,24.1,23.9,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125,31,48,14,30,31,69,85,125,31,48,14,30,31,69,85,0,0,0,0,0,0,0,0,32.5,21.2,47.4,33.5,27.4,15.2,35.7,23.3,32.5,21.2,47.4,33.5,27.4,15.2,35.7,23.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF EUR 125,000)",099741,CME,99
114050,EURO FX - CHICAGO MERCANTILE EXCHANGE,80916,2008-09-16,099741,CME,0,99,142148,35314,75968,4720,68208,23682,108242,104370,33906,37778,142148,35314,75968,4720,68208,23682,108242,104370,33906,37778,0,0,0,0,0,0,0,0,0,0,  -40680,    -576,    3646,     420,  -30371,  -38780,  -30527,  -34714,  -10153,   -5966,100.0,24.8,53.4,3.3,48.0,16.7,76.1,73.4,23.9,26.6,100.0,24.8,53.4,3.3,48.0,16.7,76.1,73.4,23.9,26.6,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113,30,43,8,23,28,56,77,113,30,43,8,23,28,56,77,0,0,0,0,0,0,0,0,28.4,22.0,44.9,31.6,28.3,21.0,43.6,30.6,28.4,22.0,44.9,31.6,28.3,21.0,43.6,30.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF EUR 125,000)",099741,CME,99
114049,EURO FX - CHICAGO MERCANTILE EXCHANGE,80923,2008-09-23,099741,CME,0,99,152022,33266,64323,2058,79367,48721,114691,115102,37331,36920,152022,33266,64323,2058,79367,48721,114691,115102,37331,36920,0,0,0,0,0,0,0,0,0,0,    9874,   -2048,  -11645,   -2662,   11159,   25039,    6449,   10732,    3425,    -858,100.0,21.9,42.3,1.4,52.2,32.0,75.4,75.7,24.6,24.3,100.0,21.9,42.3,1.4,52.2,32.0,75.4,75.7,24.6,24.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124,39,41,8,24,33,66,79,124,39,41,8,24,33,66,79,0,0,0,0,0,0,0,0,30.4,30.3,45.6,40.2,30.2,29.4,44.3,37.5,30.4,30.3,45.6,40.2,30.2,29.4,44.3,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF EUR 125,000)",099741,CME,99
114048,EURO FX - CHICAGO MERCANTILE EXCHANGE,80930,2008-09-30,099741,CME,0,99,173238,27472,56404,5683,91067,58098,124222,120185,49016,53053,173238,27472,56404,5683,91067,58098,124222,120185,49016,53053,0,0,0,0,0,0,0,0,0,0,   21216,   -5794,   -7919,    3625,   11700,    9377,    9531,    5083,   11685,   16133,100.0,15.9,32.6,3.3,52.6,33.5,71.7,69.4,28.3,30.6,100.0,15.9,32.6,3.3,52.6,33.5,71.7,69.4,28.3,30.6,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127,36,50,11,24,31,63,89,127,36,50,11,24,31,63,89,0,0,0,0,0,0,0,0,30.5,27.8,44.6,36.9,25.9,22.7,37.4,28.7,30.5,27.8,44.6,36.9,25.9,22.7,37.4,28.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF EUR 125,000)",099741,CME,99
114047,EURO FX - CHICAGO MERCANTILE EXCHANGE,81007,2008-10-07,099741,CME,0,99,179895,32058,50720,2994,92353,70752,127405,124466,52490,55429,179895,32058,50720,2994,92353,70752,127405,124466,52490,55429,0,0,0,0,0,0,0,0,0,0,    6657,    4586,   -5684,   -2689,    1286,   12654,    3183,    4281,    3474,    2376,100.0,17.8,28.2,1.7,51.3,39.3,70.8,69.2,29.2,30.8,100.0,17.8,28.2,1.7,51.3,39.3,70.8,69.2,29.2,30.8,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117,35,38,13,22,37,61,84,117,35,38,13,22,37,61,84,0,0,0,0,0,0,0,0,32.9,28.3,45.2,37.7,26.3,21.9,35.8,28.2,32.9,28.3,45.2,37.7,26.3,21.9,35.8,28.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF EUR 125,000)",099741,CME,99
114046,EURO FX - CHICAGO MERCANTILE EXCHANGE,81014,2008-10-14,099741,CME,0,99,175810,24274,54374,2574,102280,65951,129128,122899,46682,52911,175810,24274,54374,2574,102280,65951,129128,122899,46682,52911,0,0,0,0,0,0,0,0,0,0,   -4085,   -7784,    3654,    -420,    9927,   -4801,    1723,   -1567,   -5808,   -2518,100.0,13.8,30.9,1.5,58.2,37.5,73.4,69.9,26.6,30.1,100.0,13.8,30.9,1.5,58.2,37.5,73.4,69.9,26.6,30.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117,35,38,14,23,35,64,81,117,35,38,14,23,35,64,81,0,0,0,0,0,0,0,0,36.5,26.4,49.3,36.4,30.7,19.8,40.6,27.4,36.5,26.4,49.3,36.4,30.7,19.8,40.6,27.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF EUR 125,000)",099741,CME,99
114045,EURO FX - CHICAGO MERCANTILE EXCHANGE,81021,2008-10-21,099741,CME,0,99,184062,23536,54156,2736,94815,61489,121087,118381,62975,65681,184062,23536,54156,2736,94815,61489,121087,118381,62975,65681,0,0,0,0,0,0,0,0,0,0,    8252,    -738,    -218,     162,   -7465,   -4462,   -8041,   -4518,   16293,   12770,100.0,12.8,29.4,1.5,51.5,33.4,65.8,64.3,34.2,35.7,100.0,12.8,29.4,1.5,51.5,33.4,65.8,64.3,34.2,35.7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110,28,41,13,24,31,59,78,110,28,41,13,24,31,59,78,0,0,0,0,0,0,0,0,30.5,22.9,43.6,32.5,22.8,14.8,33.0,22.2,30.5,22.9,43.6,32.5,22.8,14.8,33.0,22.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF EUR 125,000)",099741,CME,99
114044,EURO FX - CHICAGO MERCANTILE EXCHANGE,81028,2008-10-28,099741,CME,0,99,193760,25409,54461,3207,99852,67164,128468,124832,65292,68928,193760,25409,54461,3207,99852,67164,128468,124832,65292,68928,0,0,0,0,0,0,0,0,0,0,    9698,    1873,     305,     471,    5037,    5675,    7381,    6451,    2317,    3247,100.0,13.1,28.1,1.7,51.5,34.7,66.3,64.4,33.7,35.6,100.0,13.1,28.1,1.7,51.5,34.7,66.3,64.4,33.7,35.6,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114,32,40,13,24,32,62,79,114,32,40,13,24,32,62,79,0,0,0,0,0,0,0,0,32.4,23.5,43.9,31.9,25.1,15.2,33.8,22.0,32.4,23.5,43.9,31.9,25.1,15.2,33.8,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF EUR 125,000)",099741,CME,99
114043,EURO FX - CHICAGO MERCANTILE EXCHANGE,81104,2008-11-04,099741,CME,0,99,169608,27825,49258,2913,87091,60936,117829,113107,51779,56501,169608,27825,49258,2913,87091,60936,117829,113107,51779,56501,0,0,0,0,0,0,0,0,0,0,  -24152,    2416,   -5203,    -294,  -12761,   -6228,  -10639,  -11725,  -13513,  -12427,100.0,16.4,29.0,1.7,51.3,35.9,69.5,66.7,30.5,33.3,100.0,16.4,29.0,1.7,51.3,35.9,69.5,66.7,30.5,33.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121,36,44,12,25,30,69,78,121,36,44,12,25,30,69,78,0,0,0,0,0,0,0,0,31.4,22.2,43.8,32.7,25.1,13.5,34.1,22.9,31.4,22.2,43.8,32.7,25.1,13.5,34.1,22.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF EUR 125,000)",099741,CME,99
114042,EURO FX - CHICAGO MERCANTILE EXCHANGE,81111,2008-11-11,099741,CME,0,99,170226,25967,46588,2821,92836,63077,121624,112486,48602,57740,170226,25967,46588,2821,92836,63077,121624,112486,48602,57740,0,0,0,0,0,0,0,0,0,0,     618,   -1858,   -2670,     -92,    5745,    2141,    3795,    -621,   -3177,    1239,100.0,15.3,27.4,1.7,54.5,37.1,71.4,66.1,28.6,33.9,100.0,15.3,27.4,1.7,54.5,37.1,71.4,66.1,28.6,33.9,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122,34,44,16,23,34,67,84,122,34,44,16,23,34,67,84,0,0,0,0,0,0,0,0,31.9,19.6,45.2,27.8,25.8,10.5,34.6,16.8,31.9,19.6,45.2,27.8,25.8,10.5,34.6,16.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF EUR 125,000)",099741,CME,99
114041,EURO FX - CHICAGO MERCANTILE EXCHANGE,81118,2008-11-18,099741,CME,0,99,165121,29073,46431,2553,86779,63127,118405,112111,46716,53010,165121,29073,46431,2553,86779,63127,118405,112111,46716,53010,0,0,0,0,0,0,0,0,0,0,   -5105,    3106,    -157,    -268,   -6057,      50,   -3219,    -375,   -1886,   -4730,100.0,17.6,28.1,1.5,52.6,38.2,71.7,67.9,28.3,32.1,100.0,17.6,28.1,1.5,52.6,38.2,71.7,67.9,28.3,32.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118,35,40,13,24,33,66,79,118,35,40,13,24,33,66,79,0,0,0,0,0,0,0,0,32.3,20.2,44.6,29.1,25.2,11.8,34.0,18.4,32.3,20.2,44.6,29.1,25.2,11.8,34.0,18.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF EUR 125,000)",099741,CME,99
114040,EURO FX - CHICAGO MERCANTILE EXCHANGE,81125,2008-11-25,099741,CME,0,99,172366,27389,48867,2687,89976,70266,120052,121820,52314,50546,172366,27389,48867,2687,89976,70266,120052,121820,52314,50546,0,0,0,0,0,0,0,0,0,0,    7245,   -1684,    2436,     134,    3197,    7139,    1647,    9709,    5598,   -2464,100.0,15.9,28.4,1.6,52.2,40.8,69.6,70.7,30.4,29.3,100.0,15.9,28.4,1.6,52.2,40.8,69.6,70.7,30.4,29.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120,36,39,19,28,35,74,83,120,36,39,19,28,35,74,83,0,0,0,0,0,0,0,0,31.2,21.3,42.0,31.9,23.8,12.3,31.3,20.9,31.2,21.3,42.0,31.9,23.8,12.3,31.3,20.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF EUR 125,000)",099741,CME,99
114039,EURO FX - CHICAGO MERCANTILE EXCHANGE,81202,2008-12-02,099741,CME,0,99,173018,29631,49828,2383,93058,73945,125072,126156,47946,46862,173018,29631,49828,2383,93058,73945,125072,126156,47946,46862,0,0,0,0,0,0,0,0,0,0,     652,    2242,     961,    -304,    3082,    3679,    5020,    4336,   -4368,   -3684,100.0,17.1,28.8,1.4,53.8,42.7,72.3,72.9,27.7,27.1,100.0,17.1,28.8,1.4,53.8,42.7,72.3,72.9,27.7,27.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118,32,41,19,29,32,71,82,118,32,41,19,29,32,71,82,0,0,0,0,0,0,0,0,31.9,23.8,42.7,34.4,23.7,13.9,32.1,22.8,31.9,23.8,42.7,34.4,23.7,13.9,32.1,22.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF EUR 125,000)",099741,CME,99
114038,EURO FX - CHICAGO MERCANTILE EXCHANGE,81209,2008-12-09,099741,CME,0,99,179318,29347,46015,4056,90454,82700,123857,132771,55461,46547,179318,29347,46015,4056,90454,82700,123857,132771,55461,46547,0,0,0,0,0,0,0,0,0,0,    6300,    -284,   -3813,    1673,   -2604,    8755,   -1215,    6615,    7515,    -315,100.0,16.4,25.7,2.3,50.4,46.1,69.1,74.0,30.9,26.0,100.0,16.4,25.7,2.3,50.4,46.1,69.1,74.0,30.9,26.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106,29,34,14,29,31,65,72,106,29,34,14,29,31,65,72,0,0,0,0,0,0,0,0,29.9,28.9,41.0,39.8,23.0,18.8,29.5,27.8,29.9,28.9,41.0,39.8,23.0,18.8,29.5,27.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF EUR 125,000)",099741,CME,99
114037,EURO FX - CHICAGO MERCANTILE EXCHANGE,81216,2008-12-16,099741,CME,0,99,119389,30798,37424,994,47746,50434,79538,88852,39851,30537,119389,30798,37424,994,47746,50434,79538,88852,39851,30537,0,0,0,0,0,0,0,0,0,0,  -59929,    1451,   -8591,   -3062,  -42708,  -32266,  -44319,  -43919,  -15610,  -16010,100.0,25.8,31.3,0.8,40.0,42.2,66.6,74.4,33.4,25.6,100.0,25.8,31.3,0.8,40.0,42.2,66.6,74.4,33.4,25.6,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97,33,31,10,20,23,58,59,97,33,31,10,20,23,58,59,0,0,0,0,0,0,0,0,29.0,35.1,38.7,46.3,28.8,35.0,37.8,45.9,29.0,35.1,38.7,46.3,28.8,35.0,37.8,45.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF EUR 125,000)",099741,CME,99
114036,EURO FX - CHICAGO MERCANTILE EXCHANGE,81222,2008-12-22,099741,CME,0,99,118546,30977,34622,1399,49358,56185,81734,92206,36812,26340,118546,30977,34622,1399,49358,56185,81734,92206,36812,26340,0,0,0,0,0,0,0,0,0,0,    -843,     179,   -2802,     405,    1612,    5751,    2196,    3354,   -3039,   -4197,100.0,26.1,29.2,1.2,41.6,47.4,68.9,77.8,31.1,22.2,100.0,26.1,29.2,1.2,41.6,47.4,68.9,77.8,31.1,22.2,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98,35,30,9,21,24,59,60,98,35,30,9,21,24,59,60,0,0,0,0,0,0,0,0,29.5,38.1,38.9,49.9,28.0,37.8,36.8,49.6,29.5,38.1,38.9,49.9,28.0,37.8,36.8,49.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF EUR 125,000)",099741,CME,99
114035,EURO FX - CHICAGO MERCANTILE EXCHANGE,81230,2008-12-30,099741,CME,0,99,120499,32529,35733,1080,49384,56465,82993,93278,37506,27221,120499,32529,35733,1080,49384,56465,82993,93278,37506,27221,0,0,0,0,0,0,0,0,0,0,    1953,    1552,    1111,    -319,      26,     280,    1259,    1072,     694,     881,100.0,27.0,29.7,0.9,41.0,46.9,68.9,77.4,31.1,22.6,100.0,27.0,29.7,0.9,41.0,46.9,68.9,77.4,31.1,22.6,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96,37,25,8,21,25,59,57,96,37,25,8,21,25,59,57,0,0,0,0,0,0,0,0,29.2,37.4,38.5,48.7,27.7,37.1,36.6,48.4,29.2,37.4,38.5,48.7,27.7,37.1,36.6,48.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF EUR 125,000)",099741,CME,99
114034,EURO FX - CHICAGO MERCANTILE EXCHANGE,90106,2009-01-06,099741,CME,0,99,123878,33733,36108,1107,47299,58793,82139,96008,41739,27870,123878,33733,36108,1107,47299,58793,82139,96008,41739,27870,0,0,0,0,0,0,0,0,0,0,    3379,    1204,     375,      27,   -2085,    2328,    -854,    2730,    4233,     649,100.0,27.2,29.1,0.9,38.2,47.5,66.3,77.5,33.7,22.5,100.0,27.2,29.1,0.9,38.2,47.5,66.3,77.5,33.7,22.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98,38,24,8,22,26,62,56,98,38,24,8,22,26,62,56,0,0,0,0,0,0,0,0,25.5,38.2,35.7,50.9,24.0,37.9,33.8,50.6,25.5,38.2,35.7,50.9,24.0,37.9,33.8,50.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF EUR 125,000)",099741,CME,99
114033,EURO FX - CHICAGO MERCANTILE EXCHANGE,90113,2009-01-13,099741,CME,0,99,117502,26970,36318,1349,51117,51090,79436,88757,38066,28745,117502,26970,36318,1349,51117,51090,79436,88757,38066,28745,0,0,0,0,0,0,0,0,0,0,   -6376,   -6763,     210,     242,    3818,   -7703,   -2703,   -7251,   -3673,     875,100.0,23.0,30.9,1.1,43.5,43.5,67.6,75.5,32.4,24.5,100.0,23.0,30.9,1.1,43.5,43.5,67.6,75.5,32.4,24.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96,28,29,10,24,29,56,64,96,28,29,10,24,29,56,64,0,0,0,0,0,0,0,0,27.1,36.0,39.6,48.0,25.3,35.7,37.2,47.7,27.1,36.0,39.6,48.0,25.3,35.7,37.2,47.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF EUR 125,000)",099741,CME,99
114032,EURO FX - CHICAGO MERCANTILE EXCHANGE,90120,2009-01-20,099741,CME,0,99,131714,27780,35360,1140,61010,55952,89930,92452,41784,39262,131714,27780,35360,1140,61010,55952,89930,92452,41784,39262,0,0,0,0,0,0,0,0,0,0,   14212,     810,    -958,    -209,    9893,    4862,   10494,    3695,    3718,   10517,100.0,21.1,26.8,0.9,46.3,42.5,68.3,70.2,31.7,29.8,100.0,21.1,26.8,0.9,46.3,42.5,68.3,70.2,31.7,29.8,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93,30,26,10,23,26,59,56,93,30,26,10,23,26,59,56,0,0,0,0,0,0,0,0,31.3,35.3,43.3,47.9,31.2,34.1,42.7,46.6,31.3,35.3,43.3,47.9,31.2,34.1,42.7,46.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF EUR 125,000)",099741,CME,99
114031,EURO FX - CHICAGO MERCANTILE EXCHANGE,90127,2009-01-27,099741,CME,0,99,134554,32077,39566,1296,65248,61249,98621,102111,35933,32443,134554,32077,39566,1296,65248,61249,98621,102111,35933,32443,0,0,0,0,0,0,0,0,0,0,    2840,    4297,    4206,     156,    4238,    5297,    8691,    9659,   -5851,   -6819,100.0,23.8,29.4,1.0,48.5,45.5,73.3,75.9,26.7,24.1,100.0,23.8,29.4,1.0,48.5,45.5,73.3,75.9,26.7,24.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106,39,31,11,23,24,65,63,106,39,31,11,23,24,65,63,0,0,0,0,0,0,0,0,31.7,39.1,44.5,51.8,31.7,37.9,44.0,50.6,31.7,39.1,44.5,51.8,31.7,37.9,44.0,50.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF EUR 125,000)",099741,CME,99
114030,EURO FX - CHICAGO MERCANTILE EXCHANGE,90203,2009-02-03,099741,CME,0,99,145456,35350,44402,1073,70629,67183,107052,112658,38404,32798,145456,35350,44402,1073,70629,67183,107052,112658,38404,32798,0,0,0,0,0,0,0,0,0,0,   10902,    3273,    4836,    -223,    5381,    5934,    8431,   10547,    2471,     355,100.0,24.3,30.5,0.7,48.6,46.2,73.6,77.5,26.4,22.5,100.0,24.3,30.5,0.7,48.6,46.2,73.6,77.5,26.4,22.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110,43,32,9,22,24,68,62,110,43,32,9,22,24,68,62,0,0,0,0,0,0,0,0,35.4,40.4,46.4,52.9,35.4,39.3,46.0,51.7,35.4,40.4,46.4,52.9,35.4,39.3,46.0,51.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF EUR 125,000)",099741,CME,99
114029,EURO FX - CHICAGO MERCANTILE EXCHANGE,90210,2009-02-10,099741,CME,0,99,152419,33943,43937,1155,76264,69706,111362,114798,41057,37621,152419,33943,43937,1155,76264,69706,111362,114798,41057,37621,0,0,0,0,0,0,0,0,0,0,    6963,   -1407,    -465,      82,    5635,    2523,    4310,    2140,    2653,    4823,100.0,22.3,28.8,0.8,50.0,45.7,73.1,75.3,26.9,24.7,100.0,22.3,28.8,0.8,50.0,45.7,73.1,75.3,26.9,24.7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111,39,34,12,25,25,71,64,111,39,34,12,25,25,71,64,0,0,0,0,0,0,0,0,34.6,42.0,45.3,52.5,34.4,40.9,44.9,51.4,34.6,42.0,45.3,52.5,34.4,40.9,44.9,51.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF EUR 125,000)",099741,CME,99
