,Market and Exchange Names,As of Date in Form YYYY-MM-DD,Open Interest (All),Noncommercial Positions-Long (All),Noncommercial Positions-Short (All),Change in Open Interest (All),Change in Noncommercial-Long (All),Change in Noncommercial-Short (All)
128604,NASDAQ-100 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2001-06-12,68245,13766,5228,   16585,    -886,     756
128605,NASDAQ-100 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2001-06-05,51660,14652,4472,    2760,    2207,     623
128606,NASDAQ-100 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2001-05-29,48900,12445,3849,   -4178,   -1587,    -681
128607,NASDAQ-100 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2001-05-22,53078,14032,4530,    5388,     387,    -982
128608,NASDAQ-100 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2001-05-15,47690,13645,5512,    -800,     653,    -151
128609,NASDAQ-100 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2001-05-08,48490,12992,5663,   -3627,     -52,    -697
128610,NASDAQ-100 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2001-05-01,52117,13044,6360,    -304,     212,    1307
128611,NASDAQ-100 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2001-04-24,52421,12832,5053,   -5174,    2131,   -1354
128612,NASDAQ-100 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2001-04-17,57595,10701,6407,   -1291,     144,     -54
128613,NASDAQ-100 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2001-04-10,58886,10557,6461,    -515,     237,     658
128614,NASDAQ-100 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2001-04-03,59401,10320,5803,    2307,     136,    -351
128615,NASDAQ-100 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2001-03-27,57094,10184,6154,    5445,     -38,    1305
128616,NASDAQ-100 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2001-03-20,51649,10222,4849,  -21302,   -1499,     189
128617,NASDAQ-100 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2001-03-13,72951,11721,4660,   13344,   -1348,   -2328
128618,NASDAQ-100 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2001-03-06,59607,13069,6988,    5462,    3026,    1554
128619,NASDAQ-100 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2001-02-27,54145,10043,5434,    5397,     153,    1049
128620,NASDAQ-100 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2001-02-20,48748,9890,4385,   -2323,    -315,   -1781
128621,NASDAQ-100 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2001-02-13,51071,10205,6166,    4512,     651,     -65
128622,NASDAQ-100 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2001-02-06,46559,9554,6231,    1471,     589,    2098
128623,NASDAQ-100 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2001-01-30,45088,8965,4133,   -4176,     772,   -1261
128624,NASDAQ-100 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2001-01-23,49264,8193,5394,    2794,    1144,    1259
128625,NASDAQ-100 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2001-01-16,46470,7049,4135,    4450,     643,    -150
128626,NASDAQ-100 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2001-01-09,42020,6406,4285,   -2071,   -1434,    -702
128627,NASDAQ-100 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2001-01-02,44091,7840,4987,     515,    1612,    -100
128628,NASDAQ-100 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2000-12-26,43576,6228,5087,    3127,     549,     262
128629,NASDAQ-100 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2000-12-19,40449,5679,4825,  -17220,   -2383,   -3115
128630,NASDAQ-100 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2000-12-12,57669,8062,7940,    4013,     285,    1367
128631,NASDAQ-100 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2000-12-05,53656,7777,6573,    4958,     -30,     -19
128632,NASDAQ-100 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2000-11-28,48698,7807,6592,    3268,    -227,    -856
128633,NASDAQ-100 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2000-11-21,45430,8034,7448,    3154,     205,     429
128634,NASDAQ-100 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2000-11-14,42276,7829,7019,    1714,    -259,    1223
128635,NASDAQ-100 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2000-11-07,40562,8088,5796,   -1334,      85,    -832
128636,NASDAQ-100 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2000-10-31,41896,8003,6628,    6631,    2183,     985
128637,NASDAQ-100 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2000-10-24,35265,5820,5643,    -543,    -302,    -694
128638,NASDAQ-100 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2000-10-17,35808,6122,6337,    2075,    -252,     391
128639,NASDAQ-100 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2000-10-10,33733,6374,5946,    2370,     311,     795
128640,NASDAQ-100 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2000-10-03,31363,6063,5151,    1712,    1125,   -1370
128641,NASDAQ-100 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2000-09-26,29651,4938,6521,    -946,    -442,     955
128642,NASDAQ-100 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2000-09-19,30597,5380,5566,  -11054,   -3116,    -363
128643,NASDAQ-100 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2000-09-12,41651,8496,5929,    5255,   -1097,    1793
128644,NASDAQ-100 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2000-09-05,36396,9593,4136,    2598,    2223,     156
128645,NASDAQ-100 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2000-08-29,33798,7370,3980,    1225,     647,   -1168
128646,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,2000-08-22,32573,6723,5148,     434,     147,   -1730
128647,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,2000-08-15,32139,6576,6878,     606,      97,    1752
128648,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,2000-08-08,31533,6479,5126,    -265,     -13,    -259
128649,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,2000-08-01,31798,6492,5385,     197,   -1245,    1070
128650,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,2000-07-25,31601,7737,4315,    1263,     919,     630
128651,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,2000-07-18,30338,6818,3685,    2002,   -3415,    -281
128652,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,2000-07-11,28336,10233,3966,      71,     347,     440
128653,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,2000-07-05,28265,9886,3526,     285,       6,     219
128654,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,2000-06-27,27980,9880,3307,    1033,    1622,    -191
128655,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,2000-06-20,26947,8258,3498,  -13436,   -5020,    -680
128656,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,2000-06-13,40383,13278,4178,    2208,    -811,    -809
128657,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,2000-06-06,38175,14089,4987,   -1697,      43,     210
128658,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,2000-05-30,39872,14046,4777,    1882,    3305,    -874
128659,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,2000-05-23,37990,10741,5651,    1257,   -2702,    1758
128660,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,2000-05-16,36733,13443,3893,     181,   -1035,   -2256
128661,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,2000-05-09,36552,14478,6149,    2202,    3184,    -121
128662,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,2000-05-02,34350,11294,6270,   -3882,     584,    -575
128663,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,2000-04-25,38232,10710,6845,     476,     554,   -4402
128664,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,2000-04-18,37756,10156,11247,    2267,    -935,    2188
128665,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,2000-04-11,35489,11091,9059,    1396,     172,    2210
128666,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,2000-04-04,34093,10919,6849,    3897,    1904,    -461
128667,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,2000-03-28,30196,9015,7310,   -3553,    -476,   -6820
128668,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,2000-03-21,33749,9491,14130,  -11070,    -851,   -1229
128669,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,2000-03-14,44819,10342,15359,    6313,     -61,    2782
128670,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,2000-03-07,38506,10403,12577,    3078,     424,     782
128671,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,2000-02-29,35428,9979,11795,   -3305,   -1454,    -313
128672,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,2000-02-22,38733,11433,12108,    6682,    2750,    2058
128673,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,2000-02-15,32051,8683,10050,    -444,    -277,    -339
128674,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,2000-02-08,32495,8960,10389,    -537,    1522,   -3164
128675,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,2000-02-01,33032,7438,13553,    1522,     -94,    3313
128676,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,2000-01-25,31510,7532,10240,    5261,     496,    1619
128677,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,2000-01-18,26249,7036,8621,    1371,    -156,   -1440
128678,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,2000-01-11,24878,7192,10061,     735,    -433,    2210
128679,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,2000-01-04,24143,7625,7851,     303,    -426,   -1015
128680,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,1999-12-28,23840,8051,8866,     242,     911,     327
128681,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,1999-12-21,23598,7140,8539,   -9468,    -123,      -2
128682,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,1999-12-14,33066,7263,8541,    5836,     665,    -206
128683,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,1999-12-07,27230,6598,8747,    1558,     851,      54
128684,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,1999-11-30,25672,5747,8693,     -77,     143,      66
128685,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,1999-11-23,25749,5604,8627,    2700,    -696,     320
128686,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,1999-11-16,23049,6300,8307,     765,    1152,     847
128687,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,1999-11-09,22284,5148,7460,     711,    1748,    1269
128688,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,1999-11-02,21573,3400,6191,     548,    1415,   -1036
128689,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,1999-10-26,21025,1985,7227,    1068,     251,    1142
128690,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,1999-10-19,19957,1734,6085,    1272,    -535,    -878
128691,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,1999-10-12,18685,2269,6963,     502,    -407,     577
128692,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,1999-10-05,18183,2676,6386,     263,     -73,      13
128693,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,1999-09-28,17920,2749,6373,      72,    -633,     238
128694,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,1999-09-21,17848,3382,6135,   -6158,    -589,   -1225
128695,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,1999-09-14,24006,3971,7360,     142,    -424,    -381
128696,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,1999-09-07,23864,4395,7741,     353,    1251,    1078
128697,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,1999-08-31,23511,3144,6663,     561,    -644,    -780
128698,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,1999-08-24,22950,3788,7443,     198,     349,    1170
128699,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,1999-08-17,22752,3439,6273,     319,    1493,     922
128700,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,1999-08-10,22433,1946,5351,     176,   -1093,    -792
128701,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,1999-08-03,22257,3039,6143,    1630,    -316,     779
128702,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,1999-07-27,20627,3355,5364,     556,   -1117,    -663
128703,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,1999-07-20,20071,4472,6027,   -2065,    -161,    -573
128704,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,1999-07-13,22136,4633,6600,    -455,      67,     825
128705,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,1999-07-06,22591,4566,5775,    -224,    1110,    -234
128706,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,1999-06-29,22815,3456,6009,    -183,    -378,   -1024
129789,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,1999-06-22,537,227,40,.,.,.
128707,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,1999-06-22,22998,3834,7033,   -8886,    1659,    -263
128708,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,1999-06-15,31884,2175,7296,    5310,   -2717,   -1059
128709,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,1999-06-08,26574,4892,8355,     861,    2066,     718
128710,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,1999-06-01,25713,2826,7637,    2625,    -647,    1996
128711,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,1999-05-25,23088,3473,5641,    -308,      -1,    1024
128712,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,1999-05-18,23396,3474,4617,     549,     381,      29
128713,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,1999-05-11,22847,3093,4588,    1223,     677,    -724
128714,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,1999-05-04,21624,2416,5312,    -374,    -114,     196
128715,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,1999-04-27,21998,2530,5116,     532,     345,    -751
128716,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,1999-04-20,21466,2185,5867,     487,    -333,    1625
128717,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,1999-04-13,20979,2518,4242,    1146,    -149,     231
128718,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,1999-04-06,19833,2667,4011,     886,      77,     129
128719,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,1999-03-30,18947,2590,3882,     339,     910,    -293
128720,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,1999-03-23,18608,1680,4175,   -3533,   -1492,    -533
128721,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,1999-03-16,22141,3172,4708,    1316,     428,     842
128722,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,1999-03-09,20825,2744,3866,    5151,    1155,    -866
128723,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,1999-03-02,15674,1589,4732,     531,   -1479,     982
128724,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,1999-02-23,15143,3068,3750,     823,     564,    -461
128725,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,1999-02-16,14320,2504,4211,     -80,    -251,     314
128726,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,1999-02-09,14400,2755,3897,     807,   -1018,    -109
128727,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,1999-02-02,13593,3773,4006,    1800,    -245,     210
128728,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,1999-01-26,11793,4018,3796,    1417,   -1067,     140
128729,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,1999-01-19,10376,5085,3656,     719,    1523,     909
128730,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,1999-01-12,9657,3562,2747,     430,     988,     309
128731,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,1999-01-05,9227,2574,2438,     317,    -412,     306
128732,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,1998-12-29,8910,2986,2132,     -81,     213,      50
128733,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,1998-12-22,8991,2773,2082,   -3720,     378,   -1042
128734,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,1998-12-15,12711,2395,3124,    1703,      88,      72
128735,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,1998-12-08,11008,2307,3052,    1138,      -1,       4
128736,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,1998-12-01,9870,2308,3048,     282,     -91,     100
128737,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,1998-11-24,9588,2399,2948,     -70,     671,    -167
128738,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,1998-11-17,9658,1728,3115,     914,    -330,     336
128739,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,1998-11-10,8744,2058,2779,     714,     338,     175
128740,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,1998-11-03,8030,1720,2604,    -790,     485,     254
128741,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,1998-10-27,8820,1235,2350,    -393,     235,      44
128742,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,1998-10-20,9213,1000,2306,    1915,     702,     491
128743,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,1998-10-13,7298,298,1815,    -326,    -188,     -80
128744,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,1998-10-06,7624,486,1895,     774,    -671,      75
128745,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,1998-09-29,6850,1157,1820,      67,     308,     -90
128746,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,1998-09-22,6783,849,1910,   -3897,     219,    -470
128747,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,1998-09-15,10680,630,2380,    1183,     375,     -56
128748,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,1998-09-08,9497,255,2436,    -369,    -398,     307
128749,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,1998-09-01,9866,653,2129,     563,      98,    -262
128750,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,1998-08-25,9303,555,2391,    -264,     101,    -173
128751,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,1998-08-18,9567,454,2564,     705,     224,     300
128752,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,1998-08-11,8862,230,2264,   -1683,    -392,    -291
128753,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,1998-08-04,10545,622,2555,     624,    -386,      38
128754,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,1998-07-28,9921,1008,2517,    -739,     396,    -506
128755,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,1998-07-21,10660,612,3023,     933,      82,     786
128756,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,1998-07-14,9727,530,2237,      79,     130,      52
128757,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,1998-07-07,9648,400,2185,     111,    -125,     349
128758,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,1998-06-30,9537,525,1836,    -592,     152,    -104
128759,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,1998-06-23,10129,373,1940,   -2282,     210,     179
128760,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,1998-06-16,12411,163,1761,    1323,      23,    -242
128761,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,1998-06-09,11088,140,2003,    1198,     -59,      17
128762,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,1998-06-02,9890,199,1986,     673,      86,      95
128763,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,1998-05-26,9217,113,1891,     560,      80,     239
128764,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,1998-05-19,8657,33,1652,    -324,    -163,     311
128765,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,1998-05-12,8981,196,1341,     511,      86,     154
128766,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,1998-05-05,8470,110,1187,     145,     -92,    -194
128767,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,1998-04-28,8325,202,1381,     703,   -1219,    -207
128768,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,1998-04-21,7622,1421,1588,     241,      42,      65
128769,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,1998-04-14,7381,1379,1523,     455,     146,    -223
128770,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,1998-04-07,6926,1233,1746,     378,    -233,     878
128771,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,1998-03-31,6548,1466,868,     473,     153,      36
128772,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,1998-03-24,6075,1313,832,   -5152,      89,    -631
128773,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,1998-03-17,11227,1224,1463,    1476,    -218,    -292
128774,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,1998-03-10,9751,1442,1755,     377,     -16,     257
128775,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,1998-03-03,9374,1458,1498,     629,     513,     495
128776,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,1998-02-24,8745,945,1003,     526,    -244,     276
128777,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,1998-02-17,8219,1189,727,     100,      59,     100
128778,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,1998-02-10,8119,1130,627,     644,     -53,      22
128779,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,1998-02-03,7475,1183,605,     140,     -46,     198
128780,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,1998-01-27,7335,1229,407,     118,      51,     -24
128781,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,1998-01-20,7217,1178,431,     156,     155,     169
128782,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,1998-01-13,7061,1023,262,    1149,      20,    -143
128783,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,1998-01-06,5912,1003,405,      31,      50,    -110
128784,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,1997-12-30,5881,953,515,     340,       8,    -131
128785,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,1997-12-23,5541,945,646,   -2981,    -311,    -204
128786,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,1997-12-19,5645,880,486,   -2877,    -376,    -364
128787,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,1997-12-16,8522,1256,850,    -743,      71,    -317
128788,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,1997-12-09,9265,1185,1167,    -178,     -67,      97
128789,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,1997-12-02,9443,1252,1070,     557,     195,    -133
128790,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,1997-11-25,8886,1057,1203,     -36,     106,     -77
128791,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,1997-11-18,8922,951,1280,     -77,      51,    -233
128792,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,1997-11-11,8999,900,1513,    1160,    -126,     163
128793,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,1997-11-04,7839,1026,1350,     551,     -37,     680
128794,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,1997-10-28,7288,1063,670,     670,     -50,    -158
128795,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,1997-10-21,6618,1113,828,     685,     208,     -67
128796,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,1997-10-14,5933,905,895,     235,      21,      74
128797,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,1997-10-07,5698,884,821,     803,     684,     195
128798,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,1997-09-30,4895,200,626,     281,       0,      -2
128799,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,1997-09-23,4614,200,628,   -6081,    -112,    -588
128800,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,1997-09-16,10695,312,1216,    1858,     -78,    -338
128801,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,1997-09-09,8837,390,1554,    -199,     -23,     133
128802,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,1997-09-02,9036,413,1421,     283,    -203,    -533
128803,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,1997-08-26,8753,616,1954,     268,     222,     -94
128804,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,1997-08-19,8485,394,2048,     129,    -472,     214
128805,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,1997-08-12,8356,866,1834,    1193,     208,    -283
128806,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,1997-08-05,7163,658,2117,     627,     136,     559
128807,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,1997-07-29,6536,522,1558,     177,      49,      97
128808,NASDAQ-100 STOCK INDEX - INTERNATIONAL MONETARY MARKET,1997-07-22,6359,473,1461,    -155,    -131,     584
