,Market and Exchange Names,As of Date in Form YYYY-MM-DD,Open Interest (All),Noncommercial Positions-Long (All),Noncommercial Positions-Short (All),Change in Open Interest (All),Change in Noncommercial-Long (All),Change in Noncommercial-Short (All)
1049,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2004-12-21,59283,29069,65,    2446,    -558,      -1
1050,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2004-12-14,56837,29627,66,  -31417,   -6025,   -1343
1051,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2004-12-07,88254,35652,1409,   14895,    2291,    -978
1052,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2004-11-30,73359,33361,2387,    3222,     147,    -198
1053,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2004-11-23,70137,33214,2585,    -301,   -4071,     -97
1054,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2004-11-16,70438,37285,2682,    3397,    2461,     248
1055,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2004-11-09,67041,34824,2434,    5862,    4087,     687
1056,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2004-11-02,61179,30737,1747,    1128,     158,    -302
1057,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2004-10-26,60051,30579,2049,    6384,    5737,    -284
1058,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2004-10-19,53667,24842,2333,      76,   -1218,     476
1059,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2004-10-12,53591,26060,1857,   10267,    6550,    -753
1060,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2004-10-05,43324,19510,2610,   13720,    8727,   -1088
1061,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2004-09-28,29604,10783,3698,    7409,    3811,   -2461
1062,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2004-09-21,22195,6972,6159,  -13180,    1812,     336
1063,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2004-09-07,35375,5160,5823,    2713,   -1978,    3423
1064,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2004-08-31,32662,7138,2400,   -1965,   -1654,     887
1065,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2004-08-24,34627,8792,1513,    1373,    -330,     570
1066,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2004-08-17,33254,9122,943,    2350,     644,    -422
1067,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2004-08-10,30904,8478,1365,     301,    1130,     477
1068,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2004-08-03,30603,7348,888,    2226,    2330,   -1481
1069,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2004-07-27,28377,5018,2369,   -8265,   -5956,    1501
1070,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2004-07-20,36642,10974,868,    6059,    2352,     -85
1071,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2004-07-13,30583,8622,953,    4751,    3365,   -2114
1072,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2004-07-06,25832,5257,3067,    -480,    -628,   -1114
1073,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2004-06-29,26312,5885,4181,    2074,    2223,    -613
1074,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2004-06-22,24238,3662,4794,     477,    -269,     -47
1075,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2004-06-15,23761,3931,4841,  -18727,    1745,   -1414
1076,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2004-06-08,42488,2186,6255,    3434,    -822,   -1816
1077,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2004-06-01,39054,3008,8071,     436,    -809,     -26
1078,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2004-05-25,38618,3817,8097,     257,    -443,    2062
1079,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2004-05-18,38361,4260,6035,    1584,    1415,     348
1080,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2004-05-11,36777,2845,5687,    1055,   -3552,    1476
1081,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2004-05-04,35722,6397,4211,    2900,     596,    1543
1082,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2004-04-27,32822,5801,2668,    1413,      -7,     106
1083,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2004-04-20,31409,5808,2562,   -8051,   -6444,    1736
1084,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2004-04-12,39460,12252,826,    1992,     408,    -651
1085,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2004-04-06,37468,11844,1477,    7101,    5068,   -1127
1086,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2004-03-30,30367,6776,2604,     791,    1243,      37
1087,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2004-03-23,29576,5533,2567,     409,   -1259,    -389
1088,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2004-03-16,29167,6792,2956,  -29097,   -7464,    -815
1089,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2004-03-09,58264,14256,3771,    2716,   -3161,    2776
1090,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2004-03-02,55548,17417,995,   -4224,   -5012,     -87
1091,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2004-02-24,59772,22429,1082,   -7689,   -8819,   -1071
1092,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2004-02-17,67461,31248,2153,    8806,    6998,    -184
1093,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2004-02-10,58655,24250,2337,    6978,    2928,    1293
1094,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2004-02-03,51677,21322,1044,  -10065,   -5201,    -109
1095,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2004-01-27,61742,26523,1153,    -163,     254,     455
1096,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2004-01-20,61905,26269,698,    -499,   -1000,   -1215
1097,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2004-01-13,62404,27269,1913,    1352,    1421,     572
1098,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2004-01-06,61052,25848,1341,    2666,    -855,     759
1099,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2003-12-30,58386,26703,582,     791,   -1102,     102
1100,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2003-12-22,57595,27805,480,    1387,    2094,     -52
1101,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2003-12-16,56208,25711,532,  -17001,    -980,    -512
1102,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2003-12-09,73209,26691,1044,   10120,    -387,     397
1103,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2003-12-02,63089,27078,647,    1283,    1219,      22
1104,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2003-11-25,61806,25859,625,   -1638,   -2089,   -1133
1105,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2003-11-18,63444,27948,1758,    2794,    2153,     698
1106,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2003-11-11,60650,25795,1060,    1545,    -585,       0
1107,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2003-11-04,59105,26380,1060,    3552,    3164,       0
1108,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2003-10-28,55553,23216,1060,    1604,    1365,    -401
1109,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2003-10-21,53949,21851,1461,    3281,    2669,     401
1110,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2003-10-14,50668,19182,1060,     749,     958,    -421
1111,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2003-10-07,49919,18224,1481,    7192,    5036,    -288
1112,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2003-09-30,42727,13188,1769,    1463,    1629,      55
1113,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2003-09-23,41264,11559,1714,    5182,     -31,      21
1114,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2003-09-16,36082,11590,1693,    -848,    6844,     381
1115,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2003-09-09,36930,4746,1312,    3357,   -2561,   -1292
1116,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2003-09-02,33573,7307,2604,    1708,     -86,    1710
1117,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2003-08-26,31865,7393,894,   -2440,   -2927,     894
1118,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2003-08-19,34305,10320,0,    1089,    -258,       0
1119,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2003-08-12,33216,10578,0,    -139,    -807,       0
1120,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2003-08-05,33355,11385,0,   -2651,    -822,       0
1121,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2003-07-29,36006,12207,0,    2494,     586,       0
1122,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2003-07-22,33512,11621,0,    -716,    -612,       0
1123,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2003-07-15,34228,12233,0,   -2137,   -1942,       0
1124,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2003-07-08,36365,14175,0,   -2389,   -1049,       0
1125,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2003-07-01,38754,15224,0,    2500,    2424,       0
1126,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2003-06-24,36254,12800,0,    -347,    1844,       0
1127,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2003-06-17,36601,10956,0,   -7618,   -2382,    -431
1128,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2003-06-10,44219,13338,431,    2124,    -810,       2
1129,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2003-06-03,42095,14148,429,    4657,    2263,       0
1130,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2003-05-27,37438,11885,429,   -1970,   -1486,       0
1131,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2003-05-20,39408,13371,429,   -1887,   -1718,       0
1132,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2003-05-13,41295,15089,429,    -525,     102,       0
1133,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2003-05-06,41820,14987,429,   -1298,    -248,       0
1134,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2003-04-29,43118,15235,429,    1529,     316,    -708
1135,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2003-04-22,41589,14919,1137,    6051,    3965,    1137
1136,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2003-04-15,35538,10954,0,    4989,    4148,       0
1137,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2003-04-08,30549,6806,0,   -1834,     790,       0
1138,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2003-04-01,32383,6016,0,     231,    -137,       0
1139,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2003-03-25,32152,6153,0,   -2489,   -3716,       0
1140,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2003-03-18,34641,9869,0,  -18843,   -8218,     -89
1141,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2003-03-11,53484,18087,89,    5166,    -499,    -342
1142,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2003-03-04,48318,18586,431,    1211,     125,       0
1143,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2003-02-25,47107,18461,431,    -102,     -53,       0
1144,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2003-02-18,47209,18514,431,     316,   -1552,       0
1145,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2003-02-11,46893,20066,431,   -2216,   -3215,       0
1146,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2003-02-04,49109,23281,431,    2876,    2912,       0
1147,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2003-01-28,46233,20369,431,     727,     581,       0
1148,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2003-01-21,45506,19788,431,    -406,    -626,       0
1149,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2003-01-14,45912,20414,431,    2078,     674,      30
1150,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2003-01-07,43834,19740,401,    9248,    8820,     401
1151,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2002-12-31,34586,10920,0,    -836,   -1588,       0
1152,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2002-12-23,35422,12508,0,   -2330,   -2580,    -577
1153,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2002-12-17,37752,15088,577,   -5906,    3715,     577
1154,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2002-12-10,43658,11373,0,    6298,   -2135,       0
1155,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2002-12-03,37360,13508,0,   -2674,   -1903,       0
1156,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2002-11-26,40034,15411,0,    -892,   -1889,       0
1157,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2002-11-19,40926,17300,0,   -2469,    -438,       0
1158,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2002-11-12,43395,17738,0,     934,    -218,    -240
1159,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2002-11-05,42461,17956,240,    5313,    5342,     240
1160,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2002-10-29,37148,12614,0,    2653,    2080,    -563
1161,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2002-10-22,34495,10534,563,    9493,    5292,     563
1162,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2002-10-15,25002,5242,0,     366,    -603,       0
1163,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2002-10-08,24636,5845,0,    5300,    3503,       0
1164,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2002-10-01,19336,2342,0,.,.,.
1165,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2002-09-10,27644,995,471,    1857,     -39,    -396
1166,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2002-09-03,25787,1034,867,    2645,       0,    -257
1167,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2002-08-27,23142,1034,1124,     583,     -30,     613
1168,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2002-08-20,22559,1064,511,    -879,    -127,     511
1169,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2002-08-13,23438,1191,0,   -1760,      80,       0
1170,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2002-08-06,25198,1111,0,   -4836,   -2798,   -3160
1171,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2002-07-23,30034,3909,3160,   -2718,   -3178,     452
1172,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2002-07-16,32752,7087,2708,   -1237,    -554,    1404
1173,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2002-07-09,33989,7641,1304,    -139,     -67,    -182
1174,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2002-07-02,34128,7708,1486,     189,     393,     733
1175,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2002-06-25,33939,7315,753,    -372,   -1961,     -87
1176,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2002-06-18,34311,9276,840,  -17705,   -2698,     215
1177,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2002-06-11,52016,11974,625,    5896,   -2974,    -294
1178,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2002-06-04,46120,14948,919,    3087,    1211,    -996
1179,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2002-05-28,43033,13737,1915,    1128,    2793,    -958
1180,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2002-05-21,41905,10944,2873,   -3665,   -2448,     818
1181,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2002-05-14,45570,13392,2055,   -3005,   -4273,    -281
1182,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2002-05-07,48575,17665,2336,     425,   -1006,     286
1183,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2002-04-30,48150,18671,2050,   -1791,   -2216,     514
1184,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2002-04-23,49941,20887,1536,    1276,    1646,    -538
1185,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2002-04-16,48665,19241,2074,   -5252,   -6419,     451
1186,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2002-04-09,53917,25660,1623,   10539,    9734,       0
1187,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2002-04-02,43378,15926,1623,    2767,    2298,     255
1188,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2002-03-26,40611,13628,1368,    7550,    3775,   -1610
1189,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2002-03-19,33061,9853,2978,   -7141,    1004,    -445
1190,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2002-03-12,40202,8849,3423,   18344,    6960,    1619
1191,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2002-02-26,21858,1889,1804,   -2003,    -388,   -3310
1192,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2002-02-12,23861,2277,5114,    1810,      12,    3235
1193,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2002-02-05,22051,2265,1879,   -1213,    -235,     356
1194,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2002-01-29,23264,2500,1523,.,.,.
1195,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2001-12-11,24669,1864,1942,    2043,    -800,    1414
1196,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2001-12-04,22626,2664,528,    -894,    -973,     100
1197,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2001-11-27,23520,3637,428,    -575,     -92,       0
1198,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2001-11-20,24095,3729,428,    -368,     701,   -2588
1199,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2001-11-13,24463,3028,3016,    2591,     394,    1378
1200,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2001-11-06,21872,2634,1638,     200,     424,     -32
1201,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2001-10-30,21672,2210,1670,     115,     613,    -574
1202,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2001-10-23,21557,1597,2244,    -367,     -20,    -315
1203,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2001-10-16,21924,1617,2559,   -1950,    -564,   -2134
1204,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2001-10-09,23874,2181,4693,     -72,    -441,     866
1205,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2001-10-02,23946,2622,3827,    1150,     538,     -73
1206,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2001-09-25,22796,2084,3900,     389,    -468,    -482
1207,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2001-09-18,22407,2552,4382,   -6285,   -2207,    3326
1208,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2001-09-10,28692,4759,1056,    2243,    -918,    -688
1209,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2001-09-04,26449,5677,1744,   -1500,   -1018,    -965
1210,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2001-08-28,27949,6695,2709,    1931,     720,    1458
1211,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2001-08-21,26018,5975,1251,    3307,    4075,    -767
1212,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2001-08-14,22711,1900,2018,    1479,     400,     -72
1213,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2001-08-07,21232,1500,2090,   -2318,   -1123,   -1300
1214,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2001-07-31,23550,2623,3390,    1664,     -42,    -433
1215,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2001-07-24,21886,2665,3823,      52,     672,     -23
1216,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2001-07-17,21834,1993,3846,    3486,     293,    1621
1217,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2001-07-10,18348,1700,2225,    -484,       0,    -186
1218,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2001-07-03,18832,1700,2411,.,.,.
1219,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2001-06-12,28945,2100,2021,    2994,     -95,     669
1220,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2001-06-05,25951,2195,1352,   -1970,    -773,   -1000
1221,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2001-05-29,27921,2968,2352,    -302,    -382,     510
1222,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2001-05-22,28223,3350,1842,    1653,     930,   -1937
1223,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2001-05-15,26570,2420,3779,    1383,     470,    1085
1224,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2001-05-08,25187,1950,2694,    -774,       0,     -41
1225,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2001-05-01,25961,1950,2735,     586,      25,    -413
1226,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2001-04-24,25375,1925,3148,    -845,      30,   -1816
1227,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2001-04-17,26220,1895,4964,    -871,       0,    -576
1228,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2001-04-10,27091,1895,5540,     528,       0,     513
1229,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2001-04-03,26563,1895,5027,     529,      43,     547
1230,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2001-03-27,26034,1852,4480,     642,      76,    -464
1231,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2001-03-20,25392,1776,4944,  -16624,   -1333,     347
1232,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2001-03-13,42016,3109,4597,    6304,     679,     630
1233,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2001-03-06,35712,2430,3967,    9214,      44,     180
1234,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2001-02-27,26498,2386,3787,     684,     157,     343
1235,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2001-02-20,25814,2229,3444,    1710,    -333,    1194
1236,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2001-02-13,24104,2562,2250,     752,   -1123,     396
1237,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2001-02-06,23352,3685,1854,     150,     460,     503
1238,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2001-01-30,23202,3225,1351,   -2190,    -470,     493
1239,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2001-01-23,25392,3695,858,   -1058,    -886,    -464
1240,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2001-01-16,26450,4581,1322,     572,    -114,     -41
1241,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2001-01-09,25878,4695,1363,    2504,     181,    -105
1242,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2001-01-02,23374,4514,1468,    1624,     550,     -25
1243,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2000-12-12,30062,2641,1971,    1588,       0,     -10
1244,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2000-12-05,28474,2641,1981,    3721,     941,    -492
1245,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2000-11-28,24753,1700,2473,    -948,       0,   -1497
1246,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2000-11-21,25701,1700,3970,    1286,       0,     529
1247,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2000-11-14,24415,1700,3441,     102,       0,    -875
1248,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2000-11-07,24313,1700,4316,    -660,       0,     470
1249,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2000-10-31,24973,1700,3846,     866,       0,     418
1250,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2000-10-24,24107,1700,3428,    -547,     200,   -1273
1251,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2000-10-17,24654,1500,4701,     167,       0,    -289
1252,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2000-10-10,24487,1500,4990,     387,       0,    -123
1253,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2000-10-03,24100,1500,5113,     282,       0,     191
1254,AUSTRALIAN DOLLARS - CHICAGO MERCANTILE EXCHANGE,2000-09-26,23818,1500,4922,     374,     150,    1048
