,Market and Exchange Names,As of Date in Form YYYY-MM-DD,Open Interest (All),Noncommercial Positions-Long (All),Noncommercial Positions-Short (All),Change in Open Interest (All),Change in Noncommercial-Long (All),Change in Noncommercial-Short (All)
113162,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,2000-04-11,7303,1814,897,     145,     492,      16
113163,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,2000-04-04,7158,1322,881,    -520,    -496,   -1038
113164,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,2000-03-28,7678,1818,1919,     957,    -143,     640
113165,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,2000-03-21,6721,1961,1279,     847,    -442,    -421
113166,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,2000-03-14,5874,2403,1700,   -1787,   -2271,   -1034
113167,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,2000-03-07,7661,4674,2734,    -615,    -141,     -97
113168,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,2000-02-29,8276,4815,2831,     217,    2037,     928
113169,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,2000-02-22,8059,2778,1903,    -171,     170,     447
113170,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,2000-02-15,8230,2608,1456,    -229,    -129,    -337
113171,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,2000-02-08,8459,2737,1793,    -206,     143,     -38
113172,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,2000-02-01,8665,2594,1831,    -399,    -207,     310
113173,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,2000-01-25,9064,2801,1521,     302,    -131,    -154
113174,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,2000-01-18,8762,2932,1675,   -1994,    -720,   -4561
113175,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,2000-01-11,10756,3652,6236,    3147,    1449,    4269
113176,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,2000-01-04,7609,2203,1967,     853,     459,     440
113177,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1999-12-28,6756,1744,1527,     -41,     169,     -23
113178,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1999-12-21,6797,1575,1550,   -1479,     -52,    -297
113179,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1999-12-14,8276,1627,1847,    1881,     -53,     -98
113180,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1999-12-07,6395,1680,1945,   -3878,   -3964,   -2089
113181,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1999-11-30,10273,5644,4034,    2451,     695,     430
113182,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1999-11-23,7822,4949,3604,    -190,    1255,     748
113183,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1999-11-16,8012,3694,2856,    1131,     539,     489
113184,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1999-11-09,6881,3155,2367,    -960,    -815,    -297
113185,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1999-11-02,7841,3970,2664,   -3499,   -2050,   -2767
113186,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1999-10-26,11340,6020,5431,   -4211,   -3062,   -3788
113187,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1999-10-19,15551,9082,9219,    1875,    1651,    1487
113188,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1999-10-12,13676,7431,7732,     -77,    -212,     437
113189,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1999-10-05,13753,7643,7295,    2597,    1895,    1951
113190,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1999-09-28,11156,5748,5344,     833,     917,     400
113191,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1999-09-21,10323,4831,4944,    -754,     -31,     131
113192,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1999-09-14,11077,4862,4813,    4395,     953,    1080
113193,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1999-09-07,6682,3909,3733,    1321,     514,     771
113194,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1999-08-31,5361,3395,2962,     -13,     -17,     310
113195,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1999-08-24,5374,3412,2652,    -483,     -94,     -66
113196,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1999-08-17,5857,3506,2718,   -2035,    -460,     772
113197,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1999-08-10,7892,3966,1946,     515,     259,     -99
113198,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1999-08-03,7377,3707,2045,    -752,      25,     188
113199,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1999-07-27,8129,3682,1857,    -607,      97,    -906
113200,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1999-07-20,8736,3585,2763,   -2761,   -1872,   -1765
113201,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1999-07-13,11497,5457,4528,    2593,    1863,     904
113202,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1999-07-06,8904,3594,3624,     636,     496,     434
113203,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1999-06-29,8268,3098,3190,    -693,    -518,    -129
113204,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1999-06-22,8961,3616,3319,    -320,     248,     432
113205,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1999-06-15,9281,3368,2887,    1712,    -978,    -860
113206,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1999-06-08,7569,4346,3747,   -3864,    -999,    -685
113207,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1999-06-01,11433,5345,4432,    1759,     790,     774
113208,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1999-05-25,9674,4555,3658,    2735,    1928,    1488
113209,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1999-05-18,6939,2627,2170,    -483,     -80,    -307
113210,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1999-05-11,7422,2707,2477,    -162,     311,    -234
113211,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1999-05-04,7584,2396,2711,    1107,     -98,    -554
113212,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1999-04-27,6477,2494,3265,   -1330,     129,     463
113213,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1999-04-20,7807,2365,2802,     509,     442,     301
113214,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1999-04-13,7298,1923,2501,     794,     -80,    -622
113215,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1999-04-06,6504,2003,3123,    -694,     330,     310
113216,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1999-03-30,7198,1673,2813,    -171,    -185,     410
113217,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1999-03-23,7369,1858,2403,   -1465,    -334,     149
113218,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1999-03-16,8834,2192,2254,    1557,   -1697,   -1202
113219,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1999-03-09,7277,3889,3456,   -1315,     996,     256
113220,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1999-03-02,8592,2893,3200,    -977,   -2318,   -2921
113221,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1999-02-23,9569,5211,6121,   -2212,    -572,    -508
113222,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1999-02-16,11781,5783,6629,    1314,     747,    1880
113223,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1999-02-09,10467,5036,4749,    -893,   -1021,    -758
113224,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1999-02-02,11360,6057,5507,    6949,    2692,    1720
113225,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1999-01-26,4411,3365,3787,     389,    1748,    2402
113226,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1999-01-19,4022,1617,1385,     -83,    -305,    -503
113227,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1999-01-12,4105,1922,1888,    -556,   -1137,    -378
113228,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1999-01-05,4661,3059,2266,   -1211,     347,     236
113229,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1998-12-29,5872,2712,2030,     799,     755,     962
113230,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1998-12-22,5073,1957,1068,   -1332,    -924,    -268
113231,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1998-12-15,6405,2881,1336,    2447,    1918,     880
113232,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1998-12-08,3958,963,456,   -2340,     -93,    -406
113233,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1998-12-01,6298,1056,862,     457,    -718,     -51
113234,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1998-11-24,5841,1774,913,     399,   -2265,   -2584
113235,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1998-11-17,5442,4039,3497,    -375,    2317,    2652
113236,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1998-11-10,5817,1722,845,      -2,   -2494,   -2612
113237,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1998-11-03,5819,4216,3457,    -334,     609,     884
113238,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1998-10-27,6153,3607,2573,    -192,     282,     868
113239,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1998-10-20,6345,3325,1705,    -300,   -1041,   -1067
113240,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1998-10-13,6645,4366,2772,   -1535,    -518,     160
113241,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1998-10-06,8180,4884,2612,     389,     242,    -307
113242,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1998-09-29,7791,4642,2919,     -58,    -241,    -303
113243,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1998-09-22,7849,4883,3222,   -1180,   -1050,      49
113244,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1998-09-15,9029,5933,3173,     318,    -343,   -1466
113245,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1998-09-08,8711,6276,4639,     201,    -323,    -450
113246,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1998-09-01,8510,6599,5089,   -2907,    2111,    1907
113247,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1998-08-25,11417,4488,3182,    2363,    2173,    1476
113248,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1998-08-18,9054,2315,1706,    1850,     538,     -79
113249,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1998-08-11,7204,1777,1785,     406,   -2451,   -3573
113250,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1998-08-04,6798,4228,5358,     810,     847,    1398
113251,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1998-07-28,5988,3381,3960,   -1183,    2250,    2609
113252,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1998-07-21,7171,1131,1351,   -2660,   -1687,   -2159
113253,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1998-07-14,9831,2818,3510,      69,     148,    -198
113254,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1998-07-07,9762,2670,3708,     167,      -4,     187
113255,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1998-06-30,9595,2674,3521,    1458,    1122,     969
113256,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1998-06-23,8137,1552,2552,   -4522,   -3720,   -2478
113257,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1998-06-16,12659,5272,5030,    7465,    2695,    3822
113258,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1998-06-09,5194,2577,1208,   -2479,     585,     318
113259,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1998-06-02,7673,1992,890,     661,   -1417,   -1364
113260,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1998-05-26,7012,3409,2254,   -3322,    -630,    -470
113261,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1998-05-19,10334,4039,2724,    1811,   -2154,   -3790
113262,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1998-05-12,8523,6193,6514,     629,     637,     717
113263,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1998-05-05,7894,5556,5797,     506,    3148,    3941
113264,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1998-04-28,7388,2408,1856,     344,     462,     -98
113265,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1998-04-21,7044,1946,1954,    -326,    1027,     515
113266,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1998-04-14,7370,919,1439,   -7119,   -5217,   -5540
113267,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1998-04-07,14489,6136,6979,    2280,    2019,    1452
113268,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1998-03-31,12209,4117,5527,    1102,     261,     736
113269,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1998-03-24,11107,3856,4791,    2384,    2237,    2090
113270,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1998-03-17,8723,1619,2701,    2346,   -2069,   -1627
113271,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1998-03-10,6377,3688,4328,   -5431,     161,     498
113272,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1998-03-03,11808,3527,3830,    -489,    1105,     644
113273,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1998-02-24,12297,2422,3186,    -178,     130,    -109
113274,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1998-02-17,12475,2292,3295,    1671,     570,      71
113275,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1998-02-10,10804,1722,3224,   -1098,     420,      88
113276,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1998-02-03,11902,1302,3136,     150,   -1023,    -409
