,Market and Exchange Names,As of Date in Form YYMMDD,As of Date in Form YYYY-MM-DD,CFTC Contract Market Code,CFTC Market Code in Initials,CFTC Region Code,CFTC Commodity Code,Open Interest (All),Noncommercial Positions-Long (All),Noncommercial Positions-Short (All),Noncommercial Positions-Spreading (All),Commercial Positions-Long (All),Commercial Positions-Short (All), Total Reportable Positions-Long (All),Total Reportable Positions-Short (All),Nonreportable Positions-Long (All),Nonreportable Positions-Short (All),Open Interest (Old),Noncommercial Positions-Long (Old),Noncommercial Positions-Short (Old),Noncommercial Positions-Spreading (Old),Commercial Positions-Long (Old),Commercial Positions-Short (Old),Total Reportable Positions-Long (Old),Total Reportable Positions-Short (Old),Nonreportable Positions-Long (Old),Nonreportable Positions-Short (Old),Open Interest (Other),Noncommercial Positions-Long (Other),Noncommercial Positions-Short (Other),Noncommercial Positions-Spreading (Other),Commercial Positions-Long (Other),Commercial Positions-Short (Other),Total Reportable Positions-Long (Other),Total Reportable Positions-Short (Other),Nonreportable Positions-Long (Other),Nonreportable Positions-Short (Other),Change in Open Interest (All),Change in Noncommercial-Long (All),Change in Noncommercial-Short (All),Change in Noncommercial-Spreading (All),Change in Commercial-Long (All),Change in Commercial-Short (All),Change in Total Reportable-Long (All),Change in Total Reportable-Short (All),Change in Nonreportable-Long (All),Change in Nonreportable-Short (All),% of Open Interest (OI) (All),% of OI-Noncommercial-Long (All),% of OI-Noncommercial-Short (All),% of OI-Noncommercial-Spreading (All),% of OI-Commercial-Long (All),% of OI-Commercial-Short (All),% of OI-Total Reportable-Long (All),% of OI-Total Reportable-Short (All),% of OI-Nonreportable-Long (All),% of OI-Nonreportable-Short (All),% of Open Interest (OI)(Old),% of OI-Noncommercial-Long (Old),% of OI-Noncommercial-Short (Old),% of OI-Noncommercial-Spreading (Old),% of OI-Commercial-Long (Old),% of OI-Commercial-Short (Old),% of OI-Total Reportable-Long (Old),% of OI-Total Reportable-Short (Old),% of OI-Nonreportable-Long (Old),% of OI-Nonreportable-Short (Old),% of Open Interest (OI) (Other),% of OI-Noncommercial-Long (Other),% of OI-Noncommercial-Short (Other),% of OI-Noncommercial-Spreading (Other),% of OI-Commercial-Long (Other),% of OI-Commercial-Short (Other),% of OI-Total Reportable-Long (Other),% of OI-Total Reportable-Short (Other),% of OI-Nonreportable-Long (Other),% of OI-Nonreportable-Short (Other),Traders-Total (All),Traders-Noncommercial-Long (All),Traders-Noncommercial-Short (All),Traders-Noncommercial-Spreading (All),Traders-Commercial-Long (All),Traders-Commercial-Short (All),Traders-Total Reportable-Long (All),Traders-Total Reportable-Short (All),Traders-Total (Old),Traders-Noncommercial-Long (Old),Traders-Noncommercial-Short (Old),Traders-Noncommercial-Spreading (Old),Traders-Commercial-Long (Old),Traders-Commercial-Short (Old),Traders-Total Reportable-Long (Old),Traders-Total Reportable-Short (Old),Traders-Total (Other),Traders-Noncommercial-Long (Other),Traders-Noncommercial-Short (Other),Traders-Noncommercial-Spreading (Other),Traders-Commercial-Long (Other),Traders-Commercial-Short (Other),Traders-Total Reportable-Long (Other),Traders-Total Reportable-Short (Other),Concentration-Gross LT = 4 TDR-Long (All),Concentration-Gross LT =4 TDR-Short (All),Concentration-Gross LT =8 TDR-Long (All),Concentration-Gross LT =8 TDR-Short (All),Concentration-Net LT =4 TDR-Long (All),Concentration-Net LT =4 TDR-Short (All),Concentration-Net LT =8 TDR-Long (All),Concentration-Net LT =8 TDR-Short (All),Concentration-Gross LT =4 TDR-Long (Old),Concentration-Gross LT =4 TDR-Short (Old),Concentration-Gross LT =8 TDR-Long (Old),Concentration-Gross LT =8 TDR-Short (Old),Concentration-Net LT =4 TDR-Long (Old),Concentration-Net LT =4 TDR-Short (Old),Concentration-Net LT =8 TDR-Long (Old),Concentration-Net LT =8 TDR-Short (Old),Concentration-Gross LT =4 TDR-Long (Other),Concentration-Gross LT =4 TDR-Short(Other),Concentration-Gross LT =8 TDR-Long (Other),Concentration-Gross LT =8 TDR-Short(Other),Concentration-Net LT =4 TDR-Long (Other),Concentration-Net LT =4 TDR-Short (Other),Concentration-Net LT =8 TDR-Long (Other),Concentration-Net LT =8 TDR-Short (Other),Contract Units,CFTC Contract Market Code (Quotes),CFTC Market Code in Initials (Quotes),CFTC Commodity Code (Quotes)
120119,DJIA Consolidated - CHICAGO BOARD OF TRADE,81014,2008-10-14,124601,CBT,0,124,26386,10215,3442,61,11819,13086,22095,16589,4291,9797,26386,10215,3442,61,11819,13086,22095,16589,4291,9797,0,0,0,0,0,0,0,0,0,0,     926,     406,    -396,       5,    1242,     608,    1653,     217,    -727,     709,100.0,38.7,13.0,0.2,44.8,49.6,83.7,62.9,16.3,37.1,100.0,38.7,13.0,0.2,44.8,49.6,83.7,62.9,16.3,37.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,16,6,5,12,8,29,18,40,16,6,5,12,8,29,18,0,0,0,0,0,0,0,0,35.5,40.1,55.7,54.7,33.2,40.0,53.2,54.6,35.5,40.1,55.7,54.7,33.2,40.0,53.2,54.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($10 X DJIA INDEX),124601,CBT,124
120118,DJIA Consolidated - CHICAGO BOARD OF TRADE,81021,2008-10-21,124601,CBT,0,124,26738,11284,3415,62,12216,13869,23562,17346,3176,9392,26738,11284,3415,62,12216,13869,23562,17346,3176,9392,0,0,0,0,0,0,0,0,0,0,     352,    1069,     -27,       1,     397,     783,    1467,     757,   -1115,    -405,100.0,42.2,12.8,0.2,45.7,51.9,88.1,64.9,11.9,35.1,100.0,42.2,12.8,0.2,45.7,51.9,88.1,64.9,11.9,35.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,17,6,4,13,9,32,17,43,17,6,4,13,9,32,17,0,0,0,0,0,0,0,0,33.0,39.9,53.5,54.5,28.8,39.6,49.2,53.1,33.0,39.9,53.5,54.5,28.8,39.6,49.2,53.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($10 X DJIA INDEX),124601,CBT,124
120117,DJIA Consolidated - CHICAGO BOARD OF TRADE,81028,2008-10-28,124601,CBT,0,124,28889,12214,5756,57,12568,12306,24839,18119,4050,10770,28889,12214,5756,57,12568,12306,24839,18119,4050,10770,0,0,0,0,0,0,0,0,0,0,    2151,     930,    2341,      -5,     352,   -1563,    1277,     773,     874,    1378,100.0,42.3,19.9,0.2,43.5,42.6,86.0,62.7,14.0,37.3,100.0,42.3,19.9,0.2,43.5,42.6,86.0,62.7,14.0,37.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47,17,10,3,12,10,30,22,47,17,10,3,12,10,30,22,0,0,0,0,0,0,0,0,31.2,32.3,52.3,45.8,27.2,32.0,48.3,45.2,31.2,32.3,52.3,45.8,27.2,32.0,48.3,45.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($10 X DJIA INDEX),124601,CBT,124
120116,DJIA Consolidated - CHICAGO BOARD OF TRADE,81104,2008-11-04,124601,CBT,0,124,26957,13245,5341,58,10193,11977,23496,17376,3461,9581,26957,13245,5341,58,10193,11977,23496,17376,3461,9581,0,0,0,0,0,0,0,0,0,0,   -1932,    1031,    -415,       1,   -2375,    -329,   -1343,    -743,    -589,   -1189,100.0,49.1,19.8,0.2,37.8,44.4,87.2,64.5,12.8,35.5,100.0,49.1,19.8,0.2,37.8,44.4,87.2,64.5,12.8,35.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,15,10,3,13,9,29,21,45,15,10,3,13,9,29,21,0,0,0,0,0,0,0,0,38.7,35.6,58.9,49.2,34.5,35.3,54.7,47.9,38.7,35.6,58.9,49.2,34.5,35.3,54.7,47.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($10 X DJIA INDEX),124601,CBT,124
120115,DJIA Consolidated - CHICAGO BOARD OF TRADE,81111,2008-11-11,124601,CBT,0,124,26628,13010,6402,47,10238,11184,23295,17633,3333,8995,26628,13010,6402,47,10238,11184,23295,17633,3333,8995,0,0,0,0,0,0,0,0,0,0,    -329,    -235,    1061,     -11,      45,    -793,    -201,     257,    -128,    -586,100.0,48.9,24.0,0.2,38.4,42.0,87.5,66.2,12.5,33.8,100.0,48.9,24.0,0.2,38.4,42.0,87.5,66.2,12.5,33.8,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,16,13,2,13,8,30,22,48,16,13,2,13,8,30,22,0,0,0,0,0,0,0,0,37.2,36.1,57.9,49.5,33.0,35.7,53.6,47.9,37.2,36.1,57.9,49.5,33.0,35.7,53.6,47.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($10 X DJIA INDEX),124601,CBT,124
120114,DJIA Consolidated - CHICAGO BOARD OF TRADE,81118,2008-11-18,124601,CBT,0,124,26598,13068,6266,42,10254,11206,23364,17514,3234,9084,26598,13068,6266,42,10254,11206,23364,17514,3234,9084,0,0,0,0,0,0,0,0,0,0,     -30,      58,    -136,      -5,      16,      22,      69,    -119,     -99,      89,100.0,49.1,23.6,0.2,38.6,42.1,87.8,65.8,12.2,34.2,100.0,49.1,23.6,0.2,38.6,42.1,87.8,65.8,12.2,34.2,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47,15,12,4,13,9,30,23,47,15,12,4,13,9,30,23,0,0,0,0,0,0,0,0,37.2,36.1,58.2,49.5,32.9,35.8,54.0,47.7,37.2,36.1,58.2,49.5,32.9,35.8,54.0,47.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($10 X DJIA INDEX),124601,CBT,124
120113,DJIA Consolidated - CHICAGO BOARD OF TRADE,81125,2008-11-25,124601,CBT,0,124,29842,13756,6511,85,12077,13339,25918,19935,3924,9907,29842,13756,6511,85,12077,13339,25918,19935,3924,9907,0,0,0,0,0,0,0,0,0,0,    3244,     688,     245,      43,    1823,    2133,    2554,    2421,     690,     823,100.0,46.1,21.8,0.3,40.5,44.7,86.9,66.8,13.1,33.2,100.0,46.1,21.8,0.3,40.5,44.7,86.9,66.8,13.1,33.2,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,14,12,2,14,9,29,22,46,14,12,2,14,9,29,22,0,0,0,0,0,0,0,0,35.4,37.6,54.3,50.9,31.5,37.5,50.4,49.7,35.4,37.6,54.3,50.9,31.5,37.5,50.4,49.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($10 X DJIA INDEX),124601,CBT,124
120112,DJIA Consolidated - CHICAGO BOARD OF TRADE,81202,2008-12-02,124601,CBT,0,124,32701,14147,6703,151,14617,15922,28915,22776,3786,9925,32701,14147,6703,151,14617,15922,28915,22776,3786,9925,0,0,0,0,0,0,0,0,0,0,    2859,     391,     192,      66,    2540,    2583,    2997,    2841,    -138,      18,100.0,43.3,20.5,0.5,44.7,48.7,88.4,69.6,11.6,30.4,100.0,43.3,20.5,0.5,44.7,48.7,88.4,69.6,11.6,30.4,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,14,12,4,14,10,29,25,46,14,12,4,14,10,29,25,0,0,0,0,0,0,0,0,39.2,37.8,57.8,52.1,35.5,34.9,54.1,48.3,39.2,37.8,57.8,52.1,35.5,34.9,54.1,48.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($10 X DJIA INDEX),124601,CBT,124
120111,DJIA Consolidated - CHICAGO BOARD OF TRADE,81209,2008-12-09,124601,CBT,0,124,32085,13716,7074,198,15133,15557,29047,22829,3038,9256,32085,13716,7074,198,15133,15557,29047,22829,3038,9256,0,0,0,0,0,0,0,0,0,0,    -616,    -431,     371,      47,     516,    -365,     132,      53,    -748,    -669,100.0,42.7,22.0,0.6,47.2,48.5,90.5,71.2,9.5,28.8,100.0,42.7,22.0,0.6,47.2,48.5,90.5,71.2,9.5,28.8,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,14,12,5,14,10,29,26,46,14,12,5,14,10,29,26,0,0,0,0,0,0,0,0,39.9,37.4,59.1,52.6,36.1,34.4,55.2,48.9,39.9,37.4,59.1,52.6,36.1,34.4,55.2,48.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($10 X DJIA INDEX),124601,CBT,124
120110,DJIA Consolidated - CHICAGO BOARD OF TRADE,81216,2008-12-16,124601,CBT,0,124,36510,14180,7236,2662,15170,15978,32012,25876,4498,10634,36510,14180,7236,2662,15170,15978,32012,25876,4498,10634,0,0,0,0,0,0,0,0,0,0,    4425,     464,     162,    2464,      37,     421,    2965,    3047,    1460,    1378,100.0,38.8,19.8,7.3,41.6,43.8,87.7,70.9,12.3,29.1,100.0,38.8,19.8,7.3,41.6,43.8,87.7,70.9,12.3,29.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,15,13,8,16,13,34,31,51,15,13,8,16,13,34,31,0,0,0,0,0,0,0,0,36.3,32.8,53.4,47.6,32.0,30.3,48.7,42.8,36.3,32.8,53.4,47.6,32.0,30.3,48.7,42.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($10 X DJIA INDEX),124601,CBT,124
120109,DJIA Consolidated - CHICAGO BOARD OF TRADE,81222,2008-12-22,124601,CBT,0,124,9229,3166,4363,0,3661,1957,6827,6320,2402,2909,9229,3166,4363,0,3661,1957,6827,6320,2402,2909,0,0,0,0,0,0,0,0,0,0,  -27281,  -11014,   -2873,   -2662,  -11509,  -14021,  -25185,  -19556,   -2096,   -7725,100.0,34.3,47.3,0.0,39.7,21.2,74.0,68.5,26.0,31.5,100.0,34.3,47.3,0.0,39.7,21.2,74.0,68.5,26.0,31.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,4,7,0,10,4,14,11,24,4,7,0,10,4,14,11,0,0,0,0,0,0,0,0,37.8,47.3,55.6,61.8,37.8,47.3,55.6,61.8,37.8,47.3,55.6,61.8,37.8,47.3,55.6,61.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($10 X DJIA INDEX),124601,CBT,124
120108,DJIA Consolidated - CHICAGO BOARD OF TRADE,81230,2008-12-30,124601,CBT,0,124,9630,3070,4279,0,3661,2455,6731,6734,2899,2896,9630,3070,4279,0,3661,2455,6731,6734,2899,2896,0,0,0,0,0,0,0,0,0,0,     401,     -96,     -84,       0,       0,     498,     -96,     414,     497,     -13,100.0,31.9,44.4,0.0,38.0,25.5,69.9,69.9,30.1,30.1,100.0,31.9,44.4,0.0,38.0,25.5,69.9,69.9,30.1,30.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,5,7,0,10,4,15,11,25,5,7,0,10,4,15,11,0,0,0,0,0,0,0,0,33.0,49.9,50.0,63.1,33.0,49.9,50.0,63.1,33.0,49.9,50.0,63.1,33.0,49.9,50.0,63.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($10 X DJIA INDEX),124601,CBT,124
120107,DJIA Consolidated - CHICAGO BOARD OF TRADE,90106,2009-01-06,124601,CBT,0,124,10082,2935,3713,0,5604,2181,8539,5894,1543,4188,10082,2935,3713,0,5604,2181,8539,5894,1543,4188,0,0,0,0,0,0,0,0,0,0,     452,    -135,    -566,       0,    1943,    -274,    1808,    -840,   -1356,    1292,100.0,29.1,36.8,0.0,55.6,21.6,84.7,58.5,15.3,41.5,100.0,29.1,36.8,0.0,55.6,21.6,84.7,58.5,15.3,41.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,4,7,0,11,5,15,12,26,4,7,0,11,5,15,12,0,0,0,0,0,0,0,0,47.7,38.7,64.3,51.0,47.7,38.7,64.3,51.0,47.7,38.7,64.3,51.0,47.7,38.7,64.3,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($10 X DJIA INDEX),124601,CBT,124
120106,DJIA Consolidated - CHICAGO BOARD OF TRADE,90113,2009-01-13,124601,CBT,0,124,12141,3533,3692,0,5578,5166,9111,8858,3030,3283,12141,3533,3692,0,5578,5166,9111,8858,3030,3283,0,0,0,0,0,0,0,0,0,0,    2059,     598,     -21,       0,     -26,    2985,     572,    2964,    1487,    -905,100.0,29.1,30.4,0.0,45.9,42.6,75.0,73.0,25.0,27.0,100.0,29.1,30.4,0.0,45.9,42.6,75.0,73.0,25.0,27.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,4,7,0,11,5,15,12,26,4,7,0,11,5,15,12,0,0,0,0,0,0,0,0,43.7,56.0,58.2,66.8,43.7,56.0,58.2,66.8,43.7,56.0,58.2,66.8,43.7,56.0,58.2,66.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($10 X DJIA INDEX),124601,CBT,124
120105,DJIA Consolidated - CHICAGO BOARD OF TRADE,90120,2009-01-20,124601,CBT,0,124,16576,3493,4084,0,9512,9415,13005,13499,3571,3077,16576,3493,4084,0,9512,9415,13005,13499,3571,3077,0,0,0,0,0,0,0,0,0,0,    4435,     -40,     392,       0,    3934,    4249,    3894,    4641,     541,    -206,100.0,21.1,24.6,0.0,57.4,56.8,78.5,81.4,21.5,18.6,100.0,21.1,24.6,0.0,57.4,56.8,78.5,81.4,21.5,18.6,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,4,8,0,12,7,16,15,31,4,8,0,12,7,16,15,0,0,0,0,0,0,0,0,50.9,54.3,65.5,70.8,50.9,54.3,65.5,70.8,50.9,54.3,65.5,70.8,50.9,54.3,65.5,70.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($10 X DJIA INDEX),124601,CBT,124
120104,DJIA Consolidated - CHICAGO BOARD OF TRADE,90127,2009-01-27,124601,CBT,0,124,16900,4427,4142,0,9555,9714,13982,13856,2918,3044,16900,4427,4142,0,9555,9714,13982,13856,2918,3044,0,0,0,0,0,0,0,0,0,0,     324,     934,      58,       0,      43,     299,     977,     357,    -653,     -33,100.0,26.2,24.5,0.0,56.5,57.5,82.7,82.0,17.3,18.0,100.0,26.2,24.5,0.0,56.5,57.5,82.7,82.0,17.3,18.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,4,8,0,12,7,16,15,31,4,8,0,12,7,16,15,0,0,0,0,0,0,0,0,54.8,52.9,69.9,69.6,54.8,52.9,69.9,69.6,54.8,52.9,69.9,69.6,54.8,52.9,69.9,69.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($10 X DJIA INDEX),124601,CBT,124
120103,DJIA Consolidated - CHICAGO BOARD OF TRADE,90203,2009-02-03,124601,CBT,0,124,18646,4516,4275,0,10275,11106,14791,15381,3855,3265,18646,4516,4275,0,10275,11106,14791,15381,3855,3265,0,0,0,0,0,0,0,0,0,0,    1746,      89,     133,       0,     720,    1392,     809,    1525,     937,     221,100.0,24.2,22.9,0.0,55.1,59.6,79.3,82.5,20.7,17.5,100.0,24.2,22.9,0.0,55.1,59.6,79.3,82.5,20.7,17.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,4,8,0,11,6,15,14,29,4,8,0,11,6,15,14,0,0,0,0,0,0,0,0,54.6,58.4,68.8,73.6,54.6,58.4,68.8,73.6,54.6,58.4,68.8,73.6,54.6,58.4,68.8,73.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($10 X DJIA INDEX),124601,CBT,124
120102,DJIA Consolidated - CHICAGO BOARD OF TRADE,90210,2009-02-10,124601,CBT,0,124,21037,3550,4128,3,13489,13501,17042,17632,3995,3405,21037,3550,4128,3,13489,13501,17042,17632,3995,3405,0,0,0,0,0,0,0,0,0,0,    2391,    -966,    -147,       3,    3214,    2395,    2251,    2251,     140,     140,100.0,16.9,19.6,0.0,64.1,64.2,81.0,83.8,19.0,16.2,100.0,16.9,19.6,0.0,64.1,64.2,81.0,83.8,19.0,16.2,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,5,7,3,11,6,19,13,29,5,7,3,11,6,19,13,0,0,0,0,0,0,0,0,51.1,63.4,69.5,77.2,51.1,63.4,69.5,77.2,51.1,63.4,69.5,77.2,51.1,63.4,69.5,77.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($10 X DJIA INDEX),124601,CBT,124
120101,DJIA Consolidated - CHICAGO BOARD OF TRADE,90217,2009-02-17,124601,CBT,0,124,22428,4208,4739,8,13518,14001,17734,18748,4694,3680,22428,4208,4739,8,13518,14001,17734,18748,4694,3680,0,0,0,0,0,0,0,0,0,0,    1391,     658,     611,       5,      29,     500,     692,    1116,     699,     275,100.0,18.8,21.1,0.0,60.3,62.4,79.1,83.6,20.9,16.4,100.0,18.8,21.1,0.0,60.3,62.4,79.1,83.6,20.9,16.4,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,5,8,3,11,6,19,14,30,5,8,3,11,6,19,14,0,0,0,0,0,0,0,0,49.0,62.0,68.2,75.5,49.0,62.0,68.2,75.4,49.0,62.0,68.2,75.5,49.0,62.0,68.2,75.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($10 X DJIA INDEX),124601,CBT,124
120100,DJIA Consolidated - CHICAGO BOARD OF TRADE,90224,2009-02-24,124601,CBT,0,124,24810,5218,4666,188,14266,15324,19672,20178,5138,4632,24810,5218,4666,188,14266,15324,19672,20178,5138,4632,0,0,0,0,0,0,0,0,0,0,    2382,    1010,     -73,     180,     748,    1323,    1938,    1430,     444,     952,100.0,21.0,18.8,0.8,57.5,61.8,79.3,81.3,20.7,18.7,100.0,21.0,18.8,0.8,57.5,61.8,79.3,81.3,20.7,18.7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,6,8,4,11,6,20,15,30,6,8,4,11,6,20,15,0,0,0,0,0,0,0,0,49.7,62.2,68.8,75.0,48.9,62.2,68.0,74.9,49.7,62.2,68.8,75.0,48.9,62.2,68.0,74.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($10 X DJIA INDEX),124601,CBT,124
120099,DJIA Consolidated - CHICAGO BOARD OF TRADE,90303,2009-03-03,124601,CBT,0,124,25615,5312,5628,504,14976,16034,20792,22166,4823,3449,25615,5312,5628,504,14976,16034,20792,22166,4823,3449,0,0,0,0,0,0,0,0,0,0,     805,      94,     962,     316,     710,     710,    1120,    1988,    -315,   -1183,100.0,20.7,22.0,2.0,58.5,62.6,81.2,86.5,18.8,13.5,100.0,20.7,22.0,2.0,58.5,62.6,81.2,86.5,18.8,13.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,6,12,4,11,6,20,19,34,6,12,4,11,6,20,19,0,0,0,0,0,0,0,0,50.9,61.6,69.9,73.8,49.3,61.5,68.2,73.7,50.9,61.6,69.9,73.8,49.3,61.5,68.2,73.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($10 X DJIA INDEX),124601,CBT,124
120098,DJIA Consolidated - CHICAGO BOARD OF TRADE,90310,2009-03-10,124601,CBT,0,124,26682,5814,5667,1122,15341,15534,22277,22323,4405,4359,26682,5814,5667,1122,15341,15534,22277,22323,4405,4359,0,0,0,0,0,0,0,0,0,0,    1067,     502,      39,     618,     365,    -500,    1485,     157,    -418,     910,100.0,21.8,21.2,4.2,57.5,58.2,83.5,83.7,16.5,16.3,100.0,21.8,21.2,4.2,57.5,58.2,83.5,83.7,16.5,16.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,9,12,5,12,6,24,20,38,9,12,5,12,6,24,20,0,0,0,0,0,0,0,0,48.1,58.3,67.4,70.5,46.6,56.7,65.0,68.3,48.1,58.3,67.4,70.5,46.6,56.7,65.0,68.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($10 X DJIA INDEX),124601,CBT,124
120097,DJIA Consolidated - CHICAGO BOARD OF TRADE,90317,2009-03-17,124601,CBT,0,124,26821,5960,4874,1145,15079,15590,22184,21609,4637,5212,26821,5960,4874,1145,15079,15590,22184,21609,4637,5212,0,0,0,0,0,0,0,0,0,0,     139,     146,    -793,      23,    -262,      56,     -93,    -714,     232,     853,100.0,22.2,18.2,4.3,56.2,58.1,82.7,80.6,17.3,19.4,100.0,22.2,18.2,4.3,56.2,58.1,82.7,80.6,17.3,19.4,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,8,10,6,13,6,25,18,35,8,10,6,13,6,25,18,0,0,0,0,0,0,0,0,46.6,56.3,67.5,69.6,45.2,55.9,64.1,67.7,46.6,56.3,67.5,69.6,45.2,55.9,64.1,67.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($10 X DJIA INDEX),124601,CBT,124
120096,DJIA Consolidated - CHICAGO BOARD OF TRADE,90324,2009-03-24,124601,CBT,0,124,9812,3043,786,0,2436,3811,5479,4597,4333,5215,9812,3043,786,0,2436,3811,5479,4597,4333,5215,0,0,0,0,0,0,0,0,0,0,  -17009,   -2917,   -4088,   -1145,  -12643,  -11779,  -16705,  -17012,    -304,       3,100.0,31.0,8.0,0.0,24.8,38.8,55.8,46.9,44.2,53.1,100.0,31.0,8.0,0.0,24.8,38.8,55.8,46.9,44.2,53.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,6,2,0,8,4,14,6,20,6,2,0,8,4,14,6,0,0,0,0,0,0,0,0,27.0,40.6,41.9,46.9,27.0,40.6,41.9,46.9,27.0,40.6,41.9,46.9,27.0,40.6,41.9,46.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($10 X DJIA INDEX),124601,CBT,124
120095,DJIA Consolidated - CHICAGO BOARD OF TRADE,90331,2009-03-31,124601,CBT,0,124,8226,3479,1044,0,1932,3832,5411,4876,2815,3350,8226,3479,1044,0,1932,3832,5411,4876,2815,3350,0,0,0,0,0,0,0,0,0,0,   -1586,     436,     258,       0,    -504,      21,     -68,     279,   -1518,   -1865,100.0,42.3,12.7,0.0,23.5,46.6,65.8,59.3,34.2,40.7,100.0,42.3,12.7,0.0,23.5,46.6,65.8,59.3,34.2,40.7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,6,3,0,7,5,13,8,21,6,3,0,7,5,13,8,0,0,0,0,0,0,0,0,36.0,43.4,52.3,59.3,36.0,43.4,52.3,59.3,36.0,43.4,52.3,59.3,36.0,43.4,52.3,59.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($10 X DJIA INDEX),124601,CBT,124
120094,DJIA Consolidated - CHICAGO BOARD OF TRADE,90407,2009-04-07,124601,CBT,0,124,10005,3567,1089,2,3262,5190,6831,6281,3174,3724,10005,3567,1089,2,3262,5190,6831,6281,3174,3724,0,0,0,0,0,0,0,0,0,0,    1779,      88,      45,       2,    1330,    1358,    1420,    1405,     359,     374,100.0,35.7,10.9,0.0,32.6,51.9,68.3,62.8,31.7,37.2,100.0,35.7,10.9,0.0,32.6,51.9,68.3,62.8,31.7,37.2,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,6,2,1,6,6,12,9,20,6,2,1,6,6,12,9,0,0,0,0,0,0,0,0,43.1,46.0,59.2,62.8,43.1,46.0,59.2,62.8,43.1,46.0,59.2,62.8,43.1,46.0,59.2,62.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($10 X DJIA INDEX),124601,CBT,124
