,Market and Exchange Names,As of Date in Form YYMMDD,As of Date in Form YYYY-MM-DD,CFTC Contract Market Code,CFTC Market Code in Initials,CFTC Region Code,CFTC Commodity Code,Open Interest (All),Noncommercial Positions-Long (All),Noncommercial Positions-Short (All),Noncommercial Positions-Spreading (All),Commercial Positions-Long (All),Commercial Positions-Short (All), Total Reportable Positions-Long (All),Total Reportable Positions-Short (All),Nonreportable Positions-Long (All),Nonreportable Positions-Short (All),Open Interest (Old),Noncommercial Positions-Long (Old),Noncommercial Positions-Short (Old),Noncommercial Positions-Spreading (Old),Commercial Positions-Long (Old),Commercial Positions-Short (Old),Total Reportable Positions-Long (Old),Total Reportable Positions-Short (Old),Nonreportable Positions-Long (Old),Nonreportable Positions-Short (Old),Open Interest (Other),Noncommercial Positions-Long (Other),Noncommercial Positions-Short (Other),Noncommercial Positions-Spreading (Other),Commercial Positions-Long (Other),Commercial Positions-Short (Other),Total Reportable Positions-Long (Other),Total Reportable Positions-Short (Other),Nonreportable Positions-Long (Other),Nonreportable Positions-Short (Other),Change in Open Interest (All),Change in Noncommercial-Long (All),Change in Noncommercial-Short (All),Change in Noncommercial-Spreading (All),Change in Commercial-Long (All),Change in Commercial-Short (All),Change in Total Reportable-Long (All),Change in Total Reportable-Short (All),Change in Nonreportable-Long (All),Change in Nonreportable-Short (All),% of Open Interest (OI) (All),% of OI-Noncommercial-Long (All),% of OI-Noncommercial-Short (All),% of OI-Noncommercial-Spreading (All),% of OI-Commercial-Long (All),% of OI-Commercial-Short (All),% of OI-Total Reportable-Long (All),% of OI-Total Reportable-Short (All),% of OI-Nonreportable-Long (All),% of OI-Nonreportable-Short (All),% of Open Interest (OI)(Old),% of OI-Noncommercial-Long (Old),% of OI-Noncommercial-Short (Old),% of OI-Noncommercial-Spreading (Old),% of OI-Commercial-Long (Old),% of OI-Commercial-Short (Old),% of OI-Total Reportable-Long (Old),% of OI-Total Reportable-Short (Old),% of OI-Nonreportable-Long (Old),% of OI-Nonreportable-Short (Old),% of Open Interest (OI) (Other),% of OI-Noncommercial-Long (Other),% of OI-Noncommercial-Short (Other),% of OI-Noncommercial-Spreading (Other),% of OI-Commercial-Long (Other),% of OI-Commercial-Short (Other),% of OI-Total Reportable-Long (Other),% of OI-Total Reportable-Short (Other),% of OI-Nonreportable-Long (Other),% of OI-Nonreportable-Short (Other),Traders-Total (All),Traders-Noncommercial-Long (All),Traders-Noncommercial-Short (All),Traders-Noncommercial-Spreading (All),Traders-Commercial-Long (All),Traders-Commercial-Short (All),Traders-Total Reportable-Long (All),Traders-Total Reportable-Short (All),Traders-Total (Old),Traders-Noncommercial-Long (Old),Traders-Noncommercial-Short (Old),Traders-Noncommercial-Spreading (Old),Traders-Commercial-Long (Old),Traders-Commercial-Short (Old),Traders-Total Reportable-Long (Old),Traders-Total Reportable-Short (Old),Traders-Total (Other),Traders-Noncommercial-Long (Other),Traders-Noncommercial-Short (Other),Traders-Noncommercial-Spreading (Other),Traders-Commercial-Long (Other),Traders-Commercial-Short (Other),Traders-Total Reportable-Long (Other),Traders-Total Reportable-Short (Other),Concentration-Gross LT = 4 TDR-Long (All),Concentration-Gross LT =4 TDR-Short (All),Concentration-Gross LT =8 TDR-Long (All),Concentration-Gross LT =8 TDR-Short (All),Concentration-Net LT =4 TDR-Long (All),Concentration-Net LT =4 TDR-Short (All),Concentration-Net LT =8 TDR-Long (All),Concentration-Net LT =8 TDR-Short (All),Concentration-Gross LT =4 TDR-Long (Old),Concentration-Gross LT =4 TDR-Short (Old),Concentration-Gross LT =8 TDR-Long (Old),Concentration-Gross LT =8 TDR-Short (Old),Concentration-Net LT =4 TDR-Long (Old),Concentration-Net LT =4 TDR-Short (Old),Concentration-Net LT =8 TDR-Long (Old),Concentration-Net LT =8 TDR-Short (Old),Concentration-Gross LT =4 TDR-Long (Other),Concentration-Gross LT =4 TDR-Short(Other),Concentration-Gross LT =8 TDR-Long (Other),Concentration-Gross LT =8 TDR-Short(Other),Concentration-Net LT =4 TDR-Long (Other),Concentration-Net LT =4 TDR-Short (Other),Concentration-Net LT =8 TDR-Long (Other),Concentration-Net LT =8 TDR-Short (Other),Contract Units,CFTC Contract Market Code (Quotes),CFTC Market Code in Initials (Quotes),CFTC Commodity Code (Quotes)
103775,GOLD - COMMODITY EXCHANGE INC.,940426,1994-04-26,088691,CMX,1,88,149682,21360,48075,9300,74124,61806,104784,119181,44898,30501,123275,22179,48551,4301,59953,45545,86433,98397,36842,24878,26407,900,1243,3280,14171,16261,18351,20784,8056,5623,    -383,   -4306,    5588,     114,    5294,   -2384,    1102,    3318,   -1485,   -3701,100.0,14.3,32.1,6.2,49.5,41.3,70.0,79.6,30.0,20.4,100.0,18.0,39.4,3.5,48.6,36.9,70.1,79.8,29.9,20.2,100.0,3.4,4.7,12.4,53.7,61.6,69.5,78.7,30.5,21.3,136,32,44,9,38,43,76,92,135,34,43,6,33,41,68,89,27,1,2,4,14,16,19,20,21.9,25.2,35.7,35.7,16.0,19.9,22.0,24.8,24.0,27.1,37.6,37.1,19.8,25.7,28.9,32.1,36.1,38.2,50.9,55.5,22.6,23.0,28.2,33.6,(CONTRACTS OF 100 TROY OUNCES),088691,CMX,88
103774,GOLD - COMMODITY EXCHANGE INC.,940503,1994-05-03,088691,CMX,1,88,150507,23855,49230,6988,74892,61492,105735,117710,44772,32797,123461,24306,48846,2358,60460,45553,87124,96757,36337,26704,27046,900,1735,3279,14432,15939,18611,20953,8435,6093,     825,    2495,    1155,   -2312,     768,    -314,     951,   -1471,    -126,    2296,100.0,15.8,32.7,4.6,49.8,40.9,70.3,78.2,29.7,21.8,100.0,19.7,39.6,1.9,49.0,36.9,70.6,78.4,29.4,21.6,100.0,3.3,6.4,12.1,53.4,58.9,68.8,77.5,31.2,22.5,139,35,48,10,36,40,77,93,134,35,45,6,32,37,69,86,25,1,4,4,12,15,17,20,24.2,25.5,37.1,35.5,18.3,20.9,25.8,25.7,26.9,28.1,38.6,38.0,23.4,27.2,32.4,33.9,35.2,37.7,50.0,54.8,22.1,21.0,28.8,32.1,(CONTRACTS OF 100 TROY OUNCES),088691,CMX,88
103773,GOLD - COMMODITY EXCHANGE INC.,940510,1994-05-10,088691,CMX,1,88,142039,25958,34299,6075,63828,71306,95861,111680,46178,30359,114143,26037,33052,2113,48459,54960,76609,90125,37534,24018,27896,1200,2526,2683,15369,16346,19252,21555,8644,6341,   -8468,    2103,  -14931,    -913,  -11064,    9814,   -9874,   -6030,    1406,   -2438,100.0,18.3,24.1,4.3,44.9,50.2,67.5,78.6,32.5,21.4,100.0,22.8,29.0,1.9,42.5,48.2,67.1,79.0,32.9,21.0,100.0,4.3,9.1,9.6,55.1,58.6,69.0,77.3,31.0,22.7,115,36,26,9,30,43,72,73,108,37,21,5,25,37,63,62,27,1,6,4,12,15,17,22,23.7,31.0,35.9,41.6,19.1,24.9,25.1,31.9,27.4,34.7,37.4,46.3,26.1,33.6,35.6,42.5,37.3,37.0,52.6,53.7,25.3,22.4,32.0,33.3,(CONTRACTS OF 100 TROY OUNCES),088691,CMX,88
103772,GOLD - COMMODITY EXCHANGE INC.,940517,1994-05-17,088691,CMX,1,88,144784,30099,32281,7749,58995,75802,96843,115832,47941,28952,114967,29416,31222,3231,42436,57775,75083,92228,39884,22739,29817,1700,2076,3501,16559,18027,21760,23604,8057,6213,    2745,    4141,   -2018,    1674,   -4833,    4496,     982,    4152,    1763,   -1407,100.0,20.8,22.3,5.4,40.7,52.4,66.9,80.0,33.1,20.0,100.0,25.6,27.2,2.8,36.9,50.3,65.3,80.2,34.7,19.8,100.0,5.7,7.0,11.7,55.5,60.5,73.0,79.2,27.0,20.8,116,39,25,9,30,41,75,70,110,40,21,4,26,37,68,60,28,1,6,5,12,17,18,24,23.0,32.0,34.9,43.3,17.2,25.6,23.5,33.4,25.9,35.8,36.2,47.9,24.0,34.7,32.1,44.2,37.3,37.6,53.5,53.6,24.4,19.5,31.2,30.1,(CONTRACTS OF 100 TROY OUNCES),088691,CMX,88
103771,GOLD - COMMODITY EXCHANGE INC.,940524,1994-05-24,088691,CMX,1,88,154408,37509,29218,7872,60829,89041,106210,126131,48198,28277,122460,35556,28306,2683,43982,69207,82221,100196,40239,22264,31948,3700,2659,3442,16847,19834,23989,25935,7959,6013,    9624,    7410,   -3063,     123,    1834,   13239,    9367,   10299,     257,    -675,100.0,24.3,18.9,5.1,39.4,57.7,68.8,81.7,31.2,18.3,100.0,29.0,23.1,2.2,35.9,56.5,67.1,81.8,32.9,18.2,100.0,11.6,8.3,10.8,52.7,62.1,75.1,81.2,24.9,18.8,125,51,21,9,27,46,83,72,119,53,16,2,22,43,75,61,31,1,8,5,12,19,18,28,23.6,30.9,36.9,41.8,18.5,25.8,26.4,32.8,28.9,34.6,38.6,45.5,25.9,34.6,32.8,43.2,41.9,37.6,57.1,53.3,28.3,19.7,33.8,28.0,(CONTRACTS OF 100 TROY OUNCES),088691,CMX,88
103770,GOLD - COMMODITY EXCHANGE INC.,940531,1994-05-31,088691,CMX,1,88,148143,45219,23705,6783,53859,92327,105861,122815,42282,25328,113195,41694,22872,2390,35860,70215,79944,95477,33251,17718,34948,4200,1508,3718,17999,22112,25917,27338,9031,7610,   -6265,    7710,   -5513,   -1089,   -6970,    3286,    -349,   -3316,   -5916,   -2949,100.0,30.5,16.0,4.6,36.4,62.3,71.5,82.9,28.5,17.1,100.0,36.8,20.2,2.1,31.7,62.0,70.6,84.3,29.4,15.7,100.0,12.0,4.3,10.6,51.5,63.3,74.2,78.2,25.8,21.8,123,51,17,8,28,47,85,67,116,53,12,3,24,43,78,57,30,1,7,5,13,19,19,27,19.1,33.4,34.5,44.8,16.7,26.8,23.4,33.9,24.0,38.3,36.3,48.3,21.2,36.5,30.3,45.4,40.5,34.4,55.7,50.7,26.9,17.4,29.4,24.4,(CONTRACTS OF 100 TROY OUNCES),088691,CMX,88
103769,GOLD - COMMODITY EXCHANGE INC.,940607,1994-06-07,088691,CMX,1,88,136615,31353,25920,7108,58939,79078,97400,112106,39215,24509,101371,27679,24389,2883,40627,55975,71189,83247,30182,18124,35244,4200,2057,3699,18312,23103,26211,28859,9033,6385,  -11528,  -13866,    2215,     325,    5080,  -13249,   -8461,  -10709,   -3067,    -819,100.0,22.9,19.0,5.2,43.1,57.9,71.3,82.1,28.7,17.9,100.0,27.3,24.1,2.8,40.1,55.2,70.2,82.1,29.8,17.9,100.0,11.9,5.8,10.5,52.0,65.6,74.4,81.9,25.6,18.1,111,31,24,7,33,44,69,71,100,32,17,3,28,39,61,58,32,1,9,5,13,19,19,29,21.7,30.8,38.2,41.6,15.1,24.5,24.5,30.7,26.5,36.6,41.0,47.6,23.3,34.8,34.3,44.3,40.1,35.7,56.2,53.4,26.4,17.4,29.6,25.9,(CONTRACTS OF 100 TROY OUNCES),088691,CMX,88
103768,GOLD - COMMODITY EXCHANGE INC.,940614,1994-06-14,088691,CMX,1,88,138822,33843,23618,7278,55774,81599,96895,112495,41927,26327,102187,29567,22826,2607,36727,56630,68901,82063,33286,20124,36635,4703,1219,4244,19047,24969,27994,30432,8641,6203,    2207,    2490,   -2302,     170,   -3165,    2521,    -505,     389,    2712,    1818,100.0,24.4,17.0,5.2,40.2,58.8,69.8,81.0,30.2,19.0,100.0,28.9,22.3,2.6,35.9,55.4,67.4,80.3,32.6,19.7,100.0,12.8,3.3,11.6,52.0,68.2,76.4,83.1,23.6,16.9,109,34,17,9,34,45,73,67,101,34,13,3,29,40,64,55,30,2,6,5,13,19,19,27,20.2,30.0,35.3,40.8,15.2,23.5,22.5,29.8,24.6,34.7,36.4,46.0,21.6,33.5,31.7,43.6,42.3,37.3,58.6,55.9,25.8,18.1,29.2,26.5,(CONTRACTS OF 100 TROY OUNCES),088691,CMX,88
103767,GOLD - COMMODITY EXCHANGE INC.,940621,1994-06-21,088691,CMX,1,88,161383,55391,21845,7373,45752,107129,108516,136347,52867,25036,120740,51027,21735,2153,24067,78144,77247,102032,43493,18708,40643,5045,791,4539,21685,28985,31269,34315,9374,6328,   22561,   21548,   -1773,      95,  -10022,   25530,   11621,   23852,   10940,   -1291,100.0,34.3,13.5,4.6,28.3,66.4,67.2,84.5,32.8,15.5,100.0,42.3,18.0,1.8,19.9,64.7,64.0,84.5,36.0,15.5,100.0,12.4,1.9,11.2,53.4,71.3,76.9,84.4,23.1,15.6,140,65,16,8,30,52,101,71,134,66,11,3,23,51,90,64,31,2,5,5,15,20,21,27,16.1,30.9,27.4,42.3,13.3,24.7,19.2,33.0,16.5,33.2,25.0,45.1,16.0,32.5,23.1,43.8,40.4,42.4,57.6,60.3,22.2,17.4,25.8,25.2,(CONTRACTS OF 100 TROY OUNCES),088691,CMX,88
103766,GOLD - COMMODITY EXCHANGE INC.,940628,1994-06-28,088691,CMX,1,88,148851,39328,23394,9670,51710,89550,100708,122614,48143,26237,106318,37125,26246,2403,29185,58288,68713,86937,37605,19381,42533,6504,1449,2966,22525,31262,31995,35677,10538,6856,  -12532,  -16063,    1549,    2297,    5958,  -17579,   -7808,  -13733,   -4724,    1201,100.0,26.4,15.7,6.5,34.7,60.2,67.7,82.4,32.3,17.6,100.0,34.9,24.7,2.3,27.5,54.8,64.6,81.8,35.4,18.2,100.0,15.3,3.4,7.0,53.0,73.5,75.2,83.9,24.8,16.1,124,45,18,8,31,49,82,71,118,44,16,3,26,46,73,63,30,2,4,4,17,20,22,26,18.4,27.8,30.5,38.7,13.5,21.3,18.6,28.2,20.3,28.4,28.9,40.4,19.4,27.1,25.6,37.8,37.5,43.9,55.2,59.1,22.8,20.4,27.4,26.5,(CONTRACTS OF 100 TROY OUNCES),088691,CMX,88
103765,GOLD - COMMODITY EXCHANGE INC.,940705,1994-07-05,088691,CMX,1,88,146005,36631,23603,8720,51644,87620,96995,119943,49010,26062,103444,33416,25169,2445,28914,56853,64775,84467,38669,18977,42561,6223,1442,3267,22730,30767,32220,35476,10341,7085,   -2846,   -2697,     209,    -950,     -66,   -1930,   -3713,   -2671,     867,    -175,100.0,25.1,16.2,6.0,35.4,60.0,66.4,82.1,33.6,17.9,100.0,32.3,24.3,2.4,28.0,55.0,62.6,81.7,37.4,18.3,100.0,14.6,3.4,7.7,53.4,72.3,75.7,83.4,24.3,16.6,122,42,20,10,34,48,81,74,115,41,17,5,29,45,72,65,32,2,5,4,18,20,23,27,18.7,27.7,31.3,39.5,14.6,21.0,19.6,28.4,20.8,28.6,29.8,41.0,20.4,27.2,26.3,38.1,37.5,43.9,55.2,59.8,22.2,20.1,26.7,25.9,(CONTRACTS OF 100 TROY OUNCES),088691,CMX,88
103764,GOLD - COMMODITY EXCHANGE INC.,940712,1994-07-12,088691,CMX,1,88,145019,32962,23307,8727,56076,87407,97765,119441,47254,25578,101121,29499,25256,2478,31988,55591,63965,83325,37156,17796,43898,6608,1196,3104,24088,31816,33800,36116,10098,7782,    -986,   -3669,    -296,       7,    4432,    -213,     770,    -502,   -1756,    -484,100.0,22.7,16.1,6.0,38.7,60.3,67.4,82.4,32.6,17.6,100.0,29.2,25.0,2.5,31.6,55.0,63.3,82.4,36.7,17.6,100.0,15.1,2.7,7.1,54.9,72.5,77.0,82.3,23.0,17.7,116,36,20,10,32,49,76,74,110,35,18,4,29,46,68,66,32,2,4,5,18,21,24,27,19.4,28.5,33.1,40.4,15.0,21.4,21.1,28.8,22.7,30.2,33.5,42.7,21.6,27.3,31.8,38.2,36.1,41.9,56.1,57.4,24.2,21.3,27.8,26.8,(CONTRACTS OF 100 TROY OUNCES),088691,CMX,88
103763,GOLD - COMMODITY EXCHANGE INC.,940719,1994-07-19,088691,CMX,1,88,153041,33006,22995,8738,68665,94952,110409,126685,42632,26356,107202,27639,23431,2891,43473,62264,74003,88586,33199,18616,45839,6761,958,4453,25192,32688,36406,38099,9433,7740,    8022,      44,    -312,      11,   12589,    7545,   12644,    7244,   -4622,     778,100.0,21.6,15.0,5.7,44.9,62.0,72.1,82.8,27.9,17.2,100.0,25.8,21.9,2.7,40.6,58.1,69.0,82.6,31.0,17.4,100.0,14.7,2.1,9.7,55.0,71.3,79.4,83.1,20.6,16.9,115,33,21,11,36,47,76,74,104,30,18,5,33,43,66,64,35,6,3,6,19,21,28,28,20.3,33.5,34.1,46.1,14.9,23.6,21.3,30.7,22.6,37.3,34.5,49.5,21.4,32.6,31.5,41.3,35.0,40.5,54.4,58.3,22.4,21.6,26.8,27.4,(CONTRACTS OF 100 TROY OUNCES),088691,CMX,88
103762,GOLD - COMMODITY EXCHANGE INC.,940726,1994-07-26,088691,CMX,1,88,149109,34041,22650,7980,62897,92908,104918,123538,44191,25571,99832,28012,22869,1535,36146,56895,65693,81299,34139,18533,49277,7184,936,5290,26751,36013,39225,42239,10052,7038,   -3932,    1035,    -345,    -758,   -5768,   -2044,   -5491,   -3147,    1559,    -785,100.0,22.8,15.2,5.4,42.2,62.3,70.4,82.9,29.6,17.1,100.0,28.1,22.9,1.5,36.2,57.0,65.8,81.4,34.2,18.6,100.0,14.6,1.9,10.7,54.3,73.1,79.6,85.7,20.4,14.3,114,30,22,9,31,53,69,77,102,29,17,4,27,48,59,66,37,4,5,7,20,23,29,31,19.3,32.3,32.2,44.3,15.4,21.5,22.1,28.4,20.7,35.9,33.5,47.3,20.2,32.0,31.3,40.9,35.6,40.8,53.7,58.9,22.1,22.4,27.0,28.4,(CONTRACTS OF 100 TROY OUNCES),088691,CMX,88
103761,GOLD - COMMODITY EXCHANGE INC.,940802,1994-08-02,088691,CMX,1,88,145660,33034,37935,7563,65127,66527,105724,112025,39936,33635,95843,26936,38279,1350,38406,30692,66692,70321,29151,25522,49817,7395,953,4916,26721,35835,39032,41704,10785,8113,   -3449,   -1007,   15285,    -417,    2230,  -26381,     806,  -11513,   -4255,    8064,100.0,22.7,26.0,5.2,44.7,45.7,72.6,76.9,27.4,23.1,100.0,28.1,39.9,1.4,40.1,32.0,69.6,73.4,30.4,26.6,100.0,14.8,1.9,9.9,53.6,71.9,78.4,83.7,21.6,16.3,127,29,40,11,34,42,70,87,113,26,37,4,27,31,55,70,37,6,3,6,20,23,29,30,21.5,24.7,36.0,35.0,15.9,15.1,24.9,21.1,23.3,24.9,39.6,33.8,22.1,24.2,36.0,32.7,36.4,40.4,53.1,58.0,22.1,21.9,27.2,27.5,(CONTRACTS OF 100 TROY OUNCES),088691,CMX,88
103760,GOLD - COMMODITY EXCHANGE INC.,940809,1994-08-09,088691,CMX,1,88,155058,32524,46074,9466,73031,65591,115021,121131,40037,33927,103233,28202,48468,1474,45337,27989,75013,77931,28220,25302,51825,7899,1183,4415,27694,37602,40008,43200,11817,8625,    9398,    -510,    8139,    1903,    7904,    -936,    9297,    9106,     101,     292,100.0,21.0,29.7,6.1,47.1,42.3,74.2,78.1,25.8,21.9,100.0,27.3,47.0,1.4,43.9,27.1,72.7,75.5,27.3,24.5,100.0,15.2,2.3,8.5,53.4,72.6,77.2,83.4,22.8,16.6,134,35,42,9,31,44,72,90,122,32,40,3,25,31,58,73,37,6,3,5,20,23,29,29,23.2,22.0,37.7,32.3,16.0,14.3,24.8,20.6,25.6,22.2,41.8,32.0,23.7,21.7,37.7,30.6,35.5,39.4,52.2,57.6,21.7,21.2,26.3,27.3,(CONTRACTS OF 100 TROY OUNCES),088691,CMX,88
103759,GOLD - COMMODITY EXCHANGE INC.,940816,1994-08-16,088691,CMX,1,88,160298,27649,45377,10458,79665,64758,117772,120593,42526,39705,106026,22958,47185,2966,49958,25396,75882,75547,30144,30479,54272,7461,962,4722,29707,39362,41890,45046,12382,9226,    5240,   -4875,    -697,     992,    6634,    -833,    2751,    -538,    2489,    5778,100.0,17.2,28.3,6.5,49.7,40.4,73.5,75.2,26.5,24.8,100.0,21.7,44.5,2.8,47.1,24.0,71.6,71.3,28.4,28.7,100.0,13.7,1.8,8.7,54.7,72.5,77.2,83.0,22.8,17.0,135,32,45,13,32,45,70,98,123,29,43,7,28,30,59,78,38,5,3,5,21,25,29,31,23.7,20.2,38.6,30.0,17.2,14.7,25.9,21.0,25.1,21.1,39.7,30.2,23.6,20.3,36.4,28.9,34.8,38.2,52.3,55.6,21.4,20.5,26.8,26.5,(CONTRACTS OF 100 TROY OUNCES),088691,CMX,88
103758,GOLD - COMMODITY EXCHANGE INC.,940823,1994-08-23,088691,CMX,1,88,156684,30405,38306,9751,75417,73616,115573,121673,41111,35011,101591,25165,40050,2931,44237,33423,72333,76404,29258,25187,55093,7578,594,4482,31180,40193,43240,45269,11853,9824,   -3614,    2756,   -7071,    -707,   -4248,    8858,   -2199,    1080,   -1415,   -4694,100.0,19.4,24.4,6.2,48.1,47.0,73.8,77.7,26.2,22.3,100.0,24.8,39.4,2.9,43.5,32.9,71.2,75.2,28.8,24.8,100.0,13.8,1.1,8.1,56.6,73.0,78.5,82.2,21.5,17.8,134,38,35,11,33,47,74,91,121,34,34,6,24,35,58,75,37,6,2,4,21,24,29,29,24.3,21.4,38.8,31.3,17.1,15.7,26.5,22.5,24.3,22.0,38.8,32.4,22.7,21.7,37.0,31.3,34.9,39.5,53.7,56.9,21.2,21.0,25.8,26.7,(CONTRACTS OF 100 TROY OUNCES),088691,CMX,88
103757,GOLD - COMMODITY EXCHANGE INC.,940830,1994-08-30,088691,CMX,1,88,156676,38628,23584,8304,65755,95446,112687,127334,43989,29342,99755,32812,24629,1756,33547,54339,68115,80724,31640,19031,56921,8066,1205,4298,32208,41107,44572,46610,12349,10311,      -8,    8223,  -14722,   -1447,   -9662,   21830,   -2886,    5661,    2878,   -5669,100.0,24.7,15.1,5.3,42.0,60.9,71.9,81.3,28.1,18.7,100.0,32.9,24.7,1.8,33.6,54.5,68.3,80.9,31.7,19.1,100.0,14.2,2.1,7.6,56.6,72.2,78.3,81.9,21.7,18.1,128,46,22,10,31,49,80,79,117,40,21,5,23,39,65,63,40,7,4,4,21,24,30,31,22.6,25.8,35.7,37.6,15.9,19.3,25.0,28.6,23.0,25.7,36.3,39.8,20.9,25.7,33.0,39.8,35.8,40.0,54.5,56.8,21.8,20.4,26.1,25.9,(CONTRACTS OF 100 TROY OUNCES),088691,CMX,88
103756,GOLD - COMMODITY EXCHANGE INC.,940906,1994-09-06,088691,CMX,1,88,157364,40107,21267,9023,62716,99828,111846,130118,45518,27246,99800,34252,22947,2120,30451,58183,66823,83250,32977,16550,57564,8540,1005,4218,32265,41645,45023,46868,12541,10696,     688,    1479,   -2317,     719,   -3039,    4382,    -841,    2784,    1529,   -2096,100.0,25.5,13.5,5.7,39.9,63.4,71.1,82.7,28.9,17.3,100.0,34.3,23.0,2.1,30.5,58.3,67.0,83.4,33.0,16.6,100.0,14.8,1.7,7.3,56.1,72.3,78.2,81.4,21.8,18.6,134,50,16,10,35,54,87,79,125,45,17,5,28,45,74,66,40,7,3,4,21,25,30,31,23.2,25.8,34.5,38.6,16.4,20.0,24.3,29.6,22.7,28.1,34.7,42.2,20.3,28.1,31.0,41.9,35.5,39.6,54.3,56.1,21.8,20.0,26.6,25.5,(CONTRACTS OF 100 TROY OUNCES),088691,CMX,88
103755,GOLD - COMMODITY EXCHANGE INC.,940913,1994-09-13,088691,CMX,1,88,159123,42907,11099,8863,57174,109582,108944,129544,50179,29579,99655,36909,12549,2026,23868,67064,62803,81639,36852,18016,59468,8478,1030,4357,33306,42518,46141,47905,13327,11563,    1759,    2800,  -10168,    -160,   -5542,    9754,   -2902,    -574,    4661,    2333,100.0,27.0,7.0,5.6,35.9,68.9,68.5,81.4,31.5,18.6,100.0,37.0,12.6,2.0,24.0,67.3,63.0,81.9,37.0,18.1,100.0,14.3,1.7,7.3,56.0,71.5,77.6,80.6,22.4,19.4,125,47,13,8,31,54,82,72,115,43,12,3,24,43,68,57,41,7,3,4,21,26,30,32,20.6,26.1,32.1,39.3,14.5,20.4,22.9,29.6,20.8,28.4,31.6,41.9,18.2,28.3,28.5,41.5,34.5,38.6,53.9,54.8,21.0,19.2,25.8,23.8,(CONTRACTS OF 100 TROY OUNCES),088691,CMX,88
103754,GOLD - COMMODITY EXCHANGE INC.,940920,1994-09-20,088691,CMX,1,88,174646,58124,11079,8166,53595,129859,119885,149104,54761,25542,111822,51821,12470,1121,18123,84262,71065,97853,40757,13969,62824,8749,1055,4599,35472,45597,48820,51251,14004,11573,   15523,   15217,     -20,    -697,   -3579,   20277,   10941,   19560,    4582,   -4037,100.0,33.3,6.3,4.7,30.7,74.4,68.6,85.4,31.4,14.6,100.0,46.3,11.2,1.0,16.2,75.4,63.6,87.5,36.4,12.5,100.0,13.9,1.7,7.3,56.5,72.6,77.7,81.6,22.3,18.4,138,60,12,8,31,55,93,74,130,56,13,3,21,47,78,62,40,6,3,3,23,27,31,32,18.0,27.5,29.3,42.1,13.6,22.1,21.8,33.3,18.5,29.9,27.9,46.9,17.7,29.4,26.3,45.6,35.6,39.1,55.6,55.2,21.6,20.3,26.2,25.4,(CONTRACTS OF 100 TROY OUNCES),088691,CMX,88
103753,GOLD - COMMODITY EXCHANGE INC.,940927,1994-09-27,088691,CMX,1,88,184697,66886,8688,9938,53032,137926,129856,156552,54841,28145,116536,60440,12765,280,14807,87684,75527,100729,41009,15807,68161,11503,980,4601,38225,50242,54329,55823,13832,12338,   10051,    8762,   -2391,    1772,    -563,    8067,    9971,    7448,      80,    2603,100.0,36.2,4.7,5.4,28.7,74.7,70.3,84.8,29.7,15.2,100.0,51.9,11.0,0.2,12.7,75.2,64.8,86.4,35.2,13.6,100.0,16.9,1.4,6.8,56.1,73.7,79.7,81.9,20.3,18.1,149,70,12,8,33,55,106,74,140,65,15,1,20,46,86,61,41,7,3,3,23,27,32,32,16.6,26.0,28.2,40.5,13.7,20.7,20.7,33.4,17.7,27.7,26.8,46.5,17.7,27.7,26.8,45.8,37.8,38.1,57.3,55.3,23.6,22.3,28.9,27.1,(CONTRACTS OF 100 TROY OUNCES),088691,CMX,88
103752,GOLD - COMMODITY EXCHANGE INC.,941004,1994-10-04,088691,CMX,1,88,188054,66676,9236,9647,56367,141031,132690,159914,55364,28140,115512,60550,12957,104,14190,87627,74844,100688,40668,14824,72542,11052,1205,4617,42177,53404,57846,59226,14696,13316,    3357,    -210,     548,    -291,    3335,    3105,    2834,    3362,     523,      -5,100.0,35.5,4.9,5.1,30.0,75.0,70.6,85.0,29.4,15.0,100.0,52.4,11.2,0.1,12.3,75.9,64.8,87.2,35.2,12.8,100.0,15.2,1.7,6.4,58.1,73.6,79.7,81.6,20.3,18.4,145,70,12,9,32,53,105,72,135,65,12,2,20,43,85,57,42,7,4,4,23,27,32,34,17.2,28.6,28.6,43.2,13.9,23.4,21.1,35.3,18.5,32.8,28.0,50.3,18.5,32.4,27.9,49.8,37.8,37.3,58.3,54.8,24.2,22.6,29.3,28.0,(CONTRACTS OF 100 TROY OUNCES),088691,CMX,88
103751,GOLD - COMMODITY EXCHANGE INC.,941011,1994-10-11,088691,CMX,1,88,164252,38255,10971,12277,64796,111155,115328,134403,48924,29849,91795,36034,16401,599,21584,57951,58217,74951,33578,16844,72457,8864,1213,5035,43212,53204,57111,59452,15346,13005,  -23802,  -28421,    1735,    2630,    8429,  -29876,  -17362,  -25511,   -6440,    1709,100.0,23.3,6.7,7.5,39.4,67.7,70.2,81.8,29.8,18.2,100.0,39.3,17.9,0.7,23.5,63.1,63.4,81.7,36.6,18.3,100.0,12.2,1.7,6.9,59.6,73.4,78.8,82.1,21.2,17.9,137,51,25,10,36,46,91,78,125,46,24,2,23,36,69,62,42,6,5,4,23,27,32,34,20.2,24.0,32.1,39.7,15.6,18.1,21.4,26.6,21.2,27.2,32.1,40.8,21.2,26.7,31.7,40.3,38.0,36.5,57.0,54.7,22.0,22.1,27.2,27.2,(CONTRACTS OF 100 TROY OUNCES),088691,CMX,88
