,Market and Exchange Names,As of Date in Form YYYY-MM-DD,Open Interest (All),Noncommercial Positions-Long (All),Noncommercial Positions-Short (All),Change in Open Interest (All),Change in Noncommercial-Long (All),Change in Noncommercial-Short (All)
1020,POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2002-07-16,37231,5382,5637,   -2767,   -3690,   -1519
1021,POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2002-07-09,39998,9072,7156,    -506,    -820,    -507
1022,POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2002-07-02,40504,9892,7663,   -3082,   -3392,    -381
1023,POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2002-06-25,43586,13284,8044,   -1300,   -1545,    -942
1024,POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2002-06-18,44886,14829,8986,  -10686,   -1828,    2157
1025,POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2002-06-11,55572,16657,6829,   12287,    6838,    -140
1026,POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2002-06-04,43285,9819,6969,   -2784,   -1498,     298
1027,POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2002-05-28,46069,11317,6671,    1033,    -754,    -161
1028,POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2002-05-21,45036,12071,6832,     109,   -1305,   -2151
1029,POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2002-05-14,44927,13376,8983,   -5229,   -6125,    1152
1030,POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2002-05-07,50156,19501,7831,    4465,    2440,    1328
1031,POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2002-04-30,45691,17061,6503,    2715,    3373,    1496
1032,POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2002-04-23,42976,13688,5007,    5159,    5338,    -906
1033,POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2002-04-16,37817,8350,5913,    3618,    2482,     289
1034,POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2002-04-09,34199,5868,5624,   -3970,   -4781,    -423
1035,POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2002-04-02,38169,10649,6047,    8759,    3926,   -1531
1036,POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2002-03-26,29410,6723,7578,    2260,    4363,   -1473
1037,POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2002-03-19,27150,2360,9051,  -12748,     248,   -3184
1038,POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2002-03-12,39898,2112,12235,   12084,   -1255,    5272
1039,POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2002-03-05,27814,3367,6963,   -5212,    -193,   -2811
1040,POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2002-02-26,33026,3560,9774,    6298,    1963,    2582
1041,POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2002-02-19,26728,1597,7192,   -4691,   -2154,   -1957
1042,POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2002-02-12,31419,3751,9149,   -1870,    3206,   -2260
1043,POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2002-02-05,33289,545,11409,    -263,    -447,   -1525
1044,POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2002-01-29,33552,992,12934,    8310,    -733,    8120
1045,POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2002-01-22,25242,1725,4814,     146,     825,    -603
1046,POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2002-01-15,25096,900,5417,     649,     -66,    1041
1047,POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2002-01-08,24447,966,4376,    1932,     319,    1244
1048,POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2001-12-28,22515,647,3132,    -404,   -2023,   -1166
1049,POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2001-12-21,22919,2670,4298,    -758,   -2219,    1151
1050,POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2001-12-18,23677,4889,3147,  -20635,    2472,   -1730
1051,POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2001-12-11,44312,2417,4877,    1451,     529,   -5959
1052,POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2001-12-04,42861,1888,10836,    -931,      87,     557
1053,POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2001-11-27,43792,1801,10279,     252,   -1361,    1059
1054,POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2001-11-20,43540,3162,9220,    4655,   -1827,    5986
1055,POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2001-11-13,38885,4989,3234,    1558,   -1427,   -1132
1056,POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2001-11-06,37327,6416,4366,    -836,     103,   -1048
1057,POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2001-10-30,38163,6313,5414,   -1180,    1367,    -811
1058,POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2001-10-23,39343,4946,6225,    1438,   -4744,    1321
1059,POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2001-10-16,37905,9690,4904,   -2232,   -3652,    -150
1060,POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2001-10-09,40137,13342,5054,     -48,     -94,     812
1061,POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2001-10-02,40185,13436,4242,      82,     344,     456
1062,POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2001-09-25,40103,13092,3786,     335,    -147,     716
1063,POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2001-09-18,39768,13239,3070,  -23247,   -3835,   -1579
1064,POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2001-09-10,63015,17074,4649,   14548,     882,     503
1065,POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2001-09-04,48467,16192,4146,   -1802,   -2660,      87
1066,POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2001-08-28,50269,18852,4059,    4793,    3466,    -527
1067,POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2001-08-21,45476,15386,4586,    8621,    9225,    -367
1068,POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2001-08-14,36855,6161,4953,    2928,    3518,    -827
1069,POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2001-08-07,33927,2643,5780,    2041,    -833,     292
1070,POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2001-07-31,31886,3476,5488,     -93,    -126,     166
1071,POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2001-07-24,31979,3602,5322,   -1267,    1438,   -4524
1072,POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2001-07-17,33246,2164,9846,    -917,     383,    1248
1073,POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2001-07-10,34163,1781,8598,   -1749,     937,    -811
1074,POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2001-07-03,35912,844,9409,    1253,    -642,   -1028
1075,POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2001-06-26,34659,1486,10437,   -5287,      89,   -4311
1076,POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2001-06-19,39946,1397,14748,  -21411,   -2370,   -1420
1077,POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2001-06-12,61357,3767,16168,   14354,    1765,    1925
1078,POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2001-06-05,47003,2002,14243,    2209,     -37,    2346
1079,POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2001-05-29,44794,2039,11897,    4174,     299,    2133
1080,POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2001-05-22,40620,1740,9764,    -885,     688,   -1602
1081,POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2001-05-15,41505,1052,11366,    2289,    -814,     -22
1082,POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2001-05-08,39216,1866,11388,    4253,      44,    3974
1083,POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2001-05-01,34963,1822,7414,    1652,    -144,     435
1084,POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2001-04-24,33311,1966,6979,    -261,     460,   -1500
1085,POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2001-04-17,33572,1506,8479,     837,    -127,    1267
1086,POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2001-04-10,32735,1633,7212,   -4977,    -182,   -3067
1087,POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2001-04-03,37712,1815,10279,    3369,     746,     908
1088,POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2001-03-27,34343,1069,9371,    4816,      65,    3261
1089,POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2001-03-20,29527,1004,6110,  -11703,   -4976,    1128
1090,POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2001-03-13,41230,5980,4982,    3793,    2545,    1590
1091,POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2001-03-06,37437,3435,3392,    5746,    1331,   -1450
1092,POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2001-02-27,31691,2104,4842,    -644,     -12,    -224
1093,POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2001-02-20,32335,2116,5066,    1774,    -440,     809
1094,POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2001-02-13,30561,2556,4257,    1823,    -194,    2509
1095,POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2001-02-06,28738,2750,1748,     901,     620,     976
1096,POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2001-01-30,27837,2130,772,    -998,    -961,    -451
1097,POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2001-01-23,28835,3091,1223,   -1019,    -372,    -240
1098,POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2001-01-16,29854,3463,1463,     601,      53,     691
1099,POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2001-01-09,29253,3410,772,    2174,    -312,   -1113
1100,POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2001-01-02,27079,3722,1885,    3898,    2204,     -21
1101,POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2000-12-26,23181,1518,1906,     -45,     598,    -632
1102,POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2000-12-19,23226,920,2538,  -15490,     253,    -318
1103,POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2000-12-12,38716,667,2856,   -1803,     115,   -3045
